CELL_LINE_NAME,DRUG_NAME,AUC
RO82-W-1,Ulixertinib,0.913723
TC-YIK,Dasatinib,0.9852049999999999
CAL-85-1,Lapatinib,0.9146479999999999
LNCaP-Clone-FGC,Trametinib,0.9686969999999999
CAL-62,Erlotinib,0.9745870000000001
SR,Tamoxifen,0.816078
NCI-H441,Sorafenib,0.943102
SW13,Lapatinib,0.727507
HT-29,Osimertinib,0.954508
OE21,Crizotinib,0.9890639999999999
SW684,Vorinostat,0.9290870000000001
RKN,Erlotinib,0.9738829999999999
MKN7,Dasatinib,0.914233
AM-38,Osimertinib,0.975101
BE2-M17,Vinblastine,0.694489
TOV-21G,Dasatinib,0.605742
NCI-H650,Dabrafenib,0.9830209999999999
CAL-85-1,Dabrafenib,0.980318
YT,Tamoxifen,0.937702
SNU-387,Sorafenib,0.9710479999999999
EoL-1-cell,MK-1775,0.48520699999999994
GAK,Osimertinib,0.983635
NCI-H1650,Lapatinib,0.841734
CHP-212,Staurosporine,0.139215
OVCAR-4,Gefitinib,0.976195
SK-LU-1,Tamoxifen,0.969383
SLVL,Tamoxifen,0.956988
AU565,Dabrafenib,0.973225
MPP-89,Gefitinib,0.9864379999999999
RPMI-8866,Navitoclax,0.7961229999999999
VM-CUB-1,Ruxolitinib,0.980865
NCI-H1944,Vorinostat,0.834145
KOPN-8,MK-1775,0.552846
U251,Navitoclax,0.970756
LB771-HNC,Osimertinib,0.931593
JJN-3,Staurosporine,0.242972
HT-1197,Erlotinib,0.945845
NCI-H69,Nilotinib,0.9481440000000001
CFPAC-1,Leflunomide,0.8637090000000001
HCC2218,Staurosporine,0.644034
KYSE-520,Leflunomide,0.9232100000000001
Hs-445,Crizotinib,0.9626309999999999
8-MG-BA,Tamoxifen,0.9203319999999999
OCI-AML2,Ruxolitinib,0.969441
MIA-PaCa-2,Tamoxifen,0.961517
MFM-223,Vorinostat,0.812725
HT-1376,Gefitinib,0.8992209999999999
EW-11,Dabrafenib,0.9509770000000001
RT4,Lapatinib,0.953666
NCI-H2369,Erlotinib,0.9518129999999999
TGBC11TKB,Palbociclib,0.9884149999999999
SNU-C2B,Tamoxifen,0.9247559999999999
EFM-192A,Linsitinib,0.9766819999999999
KYSE-70,Vorinostat,0.801619
OVCAR-4,Palbociclib,0.982958
AsPC-1,Vorinostat,0.858605
BL-41,MK-1775,0.48744499999999996
OAW-28,Palbociclib,0.982296
NCI-H929,Gefitinib,0.96672
Ramos-2G6-4C10,Lapatinib,0.871569
Hep3B2-1-7,Crizotinib,0.9964879999999999
NCI-N87,Vinblastine,0.926508
EB-3,Sorafenib,0.8434389999999999
TT,Palbociclib,0.907567
NCI-H2722,Navitoclax,0.8515149999999999
PWR-1E,Vorinostat,0.8210299999999999
LU-165,Tamoxifen,0.9416540000000001
HCC1500,Ribociclib,0.981979
U-698-M,Vinblastine,0.33019299999999996
PL18,Palbociclib,0.972815
KURAMOCHI,Palbociclib,0.962541
EB2,Lapatinib,0.8367469999999999
MFE-319,Vorinostat,0.761016
GCIY,Navitoclax,0.7178260000000001
EFO-21,Trametinib,0.7899010000000001
EW-16,Staurosporine,0.382141
NCI-H1876,Dabrafenib,0.9865149999999999
DMS-79,Leflunomide,0.9101629999999999
NCI-H1792,Leflunomide,0.896331
MDST8,Erlotinib,0.9629459999999999
NCI-H2595,Nilotinib,0.985808
HD-MY-Z,Linsitinib,0.9422719999999999
MDA-MB-415,Gefitinib,0.980927
EKVX,Ruxolitinib,0.966909
C32,Vinblastine,0.886703
MFE-319,Dasatinib,0.9671540000000001
BALL-1,Nilotinib,0.976851
MKN45,Vorinostat,0.853851
RF-48,Staurosporine,0.35348
T-T,Gefitinib,0.901402
KARPAS-1106P,Vorinostat,0.735306
OE21,Tamoxifen,0.898173
OCI-AML2,MK-1775,0.561458
KYSE-180,Ruxolitinib,0.982952
SNU-C1,Dasatinib,0.9836379999999999
MEG-01,Sorafenib,0.8318780000000001
SK-GT-2,Afatinib,0.164117
SKN,Leflunomide,0.8972030000000001
L-1236,Afatinib,0.7845979999999999
BL-41,Trametinib,0.9986229999999999
TOV-21G,Linsitinib,0.979209
NCI-H211,Daporinad,0.42693000000000003
KURAMOCHI,Afatinib,0.9023180000000001
KYM-1,Leflunomide,0.8845790000000001
DK-MG,Navitoclax,0.8650469999999999
KYSE-410,Ruxolitinib,0.963276
OVCA420,Palbociclib,0.9521129999999999
IST-SL2,Dabrafenib,0.9732129999999999
MDA-MB-415,Linsitinib,0.9910329999999999
FLO-1,Dasatinib,0.648948
TGBC24TKB,Sorafenib,0.8315030000000001
MOG-G-UVW,Linsitinib,0.9891620000000001
RPMI-7951,Tamoxifen,0.975513
IST-MES1,Nilotinib,0.984876
CADO-ES1,Gefitinib,0.989762
KALS-1,Ulixertinib,0.9336515
PL4,Gefitinib,0.9324620000000001
NCI-H441,Daporinad,0.882318
A4-Fuk,Ruxolitinib,0.985927
GA-10,Navitoclax,0.987049
TE-4,Staurosporine,0.313017
MKN28,Osimertinib,0.949235
BE-13,Sorafenib,0.818183
CAL-27,Nilotinib,0.9882340000000001
SW900,Staurosporine,0.399575
SCC-15,Gefitinib,0.848894
NCI-H526,Ulixertinib,0.989937
SU-DHL-5,Sorafenib,0.851058
KE-37,Vorinostat,0.646804
IA-LM,Dabrafenib,0.9720620000000001
HuP-T4,Linsitinib,0.977033
SAT,Lapatinib,0.751278
SW872,Vorinostat,0.786385
DMS-273,Lapatinib,0.878866
DoTc2-4510,Linsitinib,0.9340379999999999
RERF-LC-Sq1,Dasatinib,0.920075
KS-1,Nilotinib,0.987451
NUGC-4,Crizotinib,0.9213629999999999
NCI-H1581,Crizotinib,0.9937090000000001
AN3-CA,Crizotinib,0.985548
L-540,Staurosporine,0.207769
SK-GT-4,Dasatinib,0.7692859999999999
L-428,Erlotinib,0.907703
KARPAS-45,Ruxolitinib,0.98155
LOXIMVI,Tamoxifen,0.867808
NCI-H1703,Lapatinib,0.913674
LC4-1,Dasatinib,0.9590270000000001
SK-ES-1,Tamoxifen,0.949633
Ca-Ski,Linsitinib,0.9691780000000001
YT,Dabrafenib,0.8499110000000001
NCI-H2452,Linsitinib,0.9275909999999999
TGBC11TKB,Linsitinib,0.956665
FADU,Lapatinib,0.6922729999999999
EGI-1,Sorafenib,0.9471709999999999
NCI-H69,Osimertinib,0.968736
BV-173,Staurosporine,0.18291
HDQ-P1,Trametinib,0.709073
HCC1937,Staurosporine,0.45201899999999995
ONS-76,Gefitinib,0.9809889999999999
HT-1376,Daporinad,0.748844
COLO-680N,Osimertinib,0.9373239999999999
FADU,MK-1775,0.71929
NCI-H841,Dasatinib,0.972318
SCC-15,Palbociclib,0.978867
SW13,Dabrafenib,0.9732850000000001
HMV-II,Dabrafenib,0.8707959999999999
BE-13,Crizotinib,0.9143129999999999
HOP-92,Dabrafenib,0.96255
EW-18,Ruxolitinib,0.9555450000000001
T98G,Vinblastine,0.8578049999999999
ACHN,Afatinib,0.700775
OCI-AML2,Dabrafenib,0.9233389999999999
NCI-H810,Dasatinib,0.9906790000000001
ASH-3,Ulixertinib,0.9232405
OV-90,Crizotinib,0.976701
COR-L95,Afatinib,0.7600100000000001
SNU-C5,Crizotinib,0.865232
A498,Ulixertinib,0.9490860000000001
SW1573,Osimertinib,0.976426
RPMI-7951,Navitoclax,0.766742
NCI-H1341,MK-1775,0.618359
NCI-H2087,Staurosporine,0.53822
CADO-ES1,Navitoclax,0.695916
RL95-2,Trametinib,0.821313
SNU-387,Ulixertinib,0.9136620000000001
ES7,Palbociclib,0.882093
KYSE-450,Dasatinib,0.815984
ETK-1,Navitoclax,0.8860600000000001
COLO-829,Staurosporine,0.471391
PANC-04-03,Dabrafenib,0.9544799999999999
TK,Ulixertinib,0.9834265
SUP-HD1,Afatinib,0.85598
KOPN-8,Nilotinib,0.962627
EW-22,Dabrafenib,0.97982
ES1,Trametinib,0.9830180000000001
HCC2157,MK-1775,0.8062239999999999
SW620,Staurosporine,0.365399
NCI-H2373,Linsitinib,0.858002
NCI-H2722,Nilotinib,0.9757299999999999
NCI-H1417,Crizotinib,0.968708
NB69,Trametinib,0.27234200000000003
P31-FUJ,Trametinib,0.805721
EJM,Ruxolitinib,0.9731139999999999
KMRC-20,Ruxolitinib,0.967424
G-402,Osimertinib,0.9532709999999999
ACHN,Nilotinib,0.9724790000000001
Calu-3,MK-1775,0.881971
SW684,Crizotinib,0.987966
A375,Ulixertinib,0.7697725000000001
KYSE-180,Vorinostat,0.887516
HuO9,Ruxolitinib,0.9862040000000001
CHSA8926,Vorinostat,0.8452209999999999
KARPAS-620,Palbociclib,0.9518790000000001
OCUM-1,Osimertinib,0.97409
T-T,MK-1775,0.623467
Hs-746T,Dabrafenib,0.9368549999999999
A673,Gefitinib,0.989079
WM278,Leflunomide,0.8883780000000001
AU565,Palbociclib,0.940475
PCI-30,Vorinostat,0.860458
SW1116,Osimertinib,0.938484
KLE,Vinblastine,0.924481
SBC-5,Dasatinib,0.991088
KINGS-1,Trametinib,0.861715
SNU-C5,Vorinostat,0.747011
MDA-MB-415,Afatinib,0.922012
DOV13,Crizotinib,0.9883959999999999
SW1088,Staurosporine,0.164465
DU-4475,Trametinib,0.032074
OAW-42,Leflunomide,0.879308
ES6,Linsitinib,0.9469569999999999
KYSE-140,Nilotinib,0.9900469999999999
COR-L23,Nilotinib,0.9793430000000001
SCC-15,Linsitinib,0.968298
HCC1954,Staurosporine,0.5124989999999999
MS-1,Vorinostat,0.708201
ALL-SIL,Staurosporine,0.246133
MHH-ES-1,Dabrafenib,0.987131
MDA-MB-175-VII,Vinblastine,0.767104
COLO-679,Erlotinib,0.9782219999999999
DB,Dabrafenib,0.876842
BICR78,MK-1775,0.809589
NCI-H1666,Vinblastine,0.8634629999999999
SLVL,Osimertinib,0.984298
MEL-JUSO,Leflunomide,0.943509
Raji,Nilotinib,0.855988
NCI-H28,Dasatinib,0.752579
A549,Dasatinib,0.775805
LCLC-103H,Dasatinib,0.8645309999999999
KS-1,Lapatinib,0.9788870000000001
CHP-134,Linsitinib,0.927348
CL-11,Leflunomide,0.8600059999999999
BV-173,Osimertinib,0.953666
SW1417,MK-1775,0.7020350000000001
huH-1,Nilotinib,0.9732299999999999
NCI-H2141,Dasatinib,0.9872139999999999
SH-4,Tamoxifen,0.971634
ML-2,Osimertinib,0.9797
OCUM-1,Dabrafenib,0.9707120000000001
NEC8,Afatinib,0.9172040000000001
J82,Palbociclib,0.980039
EW-13,Gefitinib,0.982875
NCI-H1944,Vinblastine,0.777597
647-V,Gefitinib,0.981245
HT-1376,Dasatinib,0.974634
OE33,Osimertinib,0.951463
OAW-42,Vorinostat,0.852244
DU-4475,Ulixertinib,0.5789679999999999
AGS,Lapatinib,0.931409
A204,Leflunomide,0.867685
MIA-PaCa-2,Dabrafenib,0.964291
MOLM-13,Dabrafenib,0.8849899999999999
OCI-M1,Leflunomide,0.9028139999999999
RH-1,Gefitinib,0.980427
U-118-MG,Osimertinib,0.9279569999999999
DSH1,Linsitinib,0.870417
OAW-42,Vinblastine,0.936768
RT-112,Trametinib,0.842568
TYK-nu,Lapatinib,0.921041
SW780,Leflunomide,0.8993329999999999
NCI-H810,Gefitinib,0.986791
NCI-H211,Ruxolitinib,0.982877
T-T,Linsitinib,0.9581780000000001
LU-165,Gefitinib,0.982558
NCI-H322M,Gefitinib,0.705716
SUP-M2,Trametinib,0.990431
WM793B,Osimertinib,0.971757
NCI-H1355,Dasatinib,0.944635
RT-112,MK-1775,0.5952810000000001
SCC-9,Gefitinib,0.9475459999999999
NCI-H513,Crizotinib,0.9814200000000001
MOLT-4,Dasatinib,0.993583
MIA-PaCa-2,Vinblastine,0.648632
PA-TU-8902,Afatinib,0.908018
TE-9,MK-1775,0.723349
NB10,Gefitinib,0.980231
PA-1,Ruxolitinib,0.968618
OAW-28,Navitoclax,0.565195
NCI-H524,Dabrafenib,0.976879
BxPC-3,Vinblastine,0.767444
A498,Trametinib,0.946335
SK-MM-2,Gefitinib,0.989489
ES1,Palbociclib,0.733162
PF-382,Sorafenib,0.7549170000000001
CAL-29,Dasatinib,0.743067
CAL-39,Palbociclib,0.9079379999999999
HCC1806,Trametinib,0.879351
NY,Leflunomide,0.897699
OACM5-1,Palbociclib,0.869201
U-266,Daporinad,0.9510350000000001
NCI-H441,Osimertinib,0.962098
KALS-1,Nilotinib,0.955892
SK-OV-3,Leflunomide,0.821192
MHH-CALL-2,Tamoxifen,0.8625219999999999
OACp4C,Vorinostat,0.765925
KU-19-19,Lapatinib,0.891425
NCI-H2795,Dabrafenib,0.802527
OCI-AML3,Linsitinib,0.938911
HT-1080,Osimertinib,0.95524
VM-CUB-1,Dasatinib,0.9474540000000001
NCI-H1793,Palbociclib,0.957873
42-MG-BA,Nilotinib,0.942049
NB69,Tamoxifen,0.876819
DEL,Palbociclib,0.841583
P12-ICHIKAWA,Sorafenib,0.77188
SW626,Vorinostat,0.779841
KYSE-220,MK-1775,0.5949260000000001
CS1,Trametinib,0.884762
RPMI-8226,Staurosporine,0.124474
CAL-78,Dabrafenib,0.977835
NCI-H650,Navitoclax,0.961633
TGBC11TKB,Tamoxifen,0.9490540000000001
HCC2998,Staurosporine,0.313269
TC-71,Staurosporine,0.465397
KNS-62,Linsitinib,0.9782620000000001
LNCaP-Clone-FGC,Dabrafenib,0.945232
DBTRG-05MG,Vorinostat,0.8932110000000001
NCI-H2373,Navitoclax,0.9294680000000001
LNZTA3WT4,Staurosporine,0.24877
HT-29,MK-1775,0.5201100000000001
KP-3,Sorafenib,0.954548
COLO-320-HSR,Afatinib,0.8803120000000001
NCI-H358,Staurosporine,0.29170300000000005
MS-1,Daporinad,0.363365
IMR-5,Gefitinib,0.990025
SW684,Ulixertinib,0.9556885
U251,Ulixertinib,0.915479
OS-RC-2,Navitoclax,0.9399629999999999
LN-229,Trametinib,0.911592
SW1710,Dabrafenib,0.981211
MCF7,Ribociclib,0.927931
CA46,Osimertinib,0.946191
8305C,Navitoclax,0.847858
DMS-53,Afatinib,0.8743209999999999
HH,Ulixertinib,0.919858
SF539,Daporinad,0.412624
U-87-MG,Erlotinib,0.9447840000000001
OCUB-M,Ruxolitinib,0.986643
PANC-08-13,Ruxolitinib,0.9652280000000001
ESO51,Vorinostat,0.788485
RCC10RGB,Linsitinib,0.904819
KYAE-1,Erlotinib,0.9076129999999999
NCI-H1417,Nilotinib,0.8682120000000001
GCT,Linsitinib,0.96703
SF539,Vorinostat,0.857625
LU-65,Trametinib,0.5164340000000001
NCI-H650,Afatinib,0.9269620000000001
TGW,Vinblastine,0.592251
WM793B,Trametinib,0.853849
DU-145,Trametinib,0.974007
SW1463,Leflunomide,0.9277209999999999
EW-22,Osimertinib,0.959166
SNU-1,Dasatinib,0.982395
SW1088,Ulixertinib,0.9422605
NCI-H1838,Palbociclib,0.9683649999999999
SK-MEL-24,Gefitinib,0.976234
NCI-H358,Sorafenib,0.937884
SUP-B15,Gefitinib,0.99159
VCaP,Tamoxifen,0.9169459999999999
MOG-G-CCM,Dabrafenib,0.981001
Calu-6,Afatinib,0.8855190000000001
BL-41,Osimertinib,0.9976280000000001
A253,Afatinib,0.874873
TOV-21G,Vorinostat,0.81619
KELLY,Ruxolitinib,0.991741
PANC-04-03,Sorafenib,0.932119
HCC1500,Osimertinib,0.9831049999999999
NCI-H2023,Vorinostat,0.85421
AM-38,Ulixertinib,0.852441
DMS-53,Vinblastine,0.9762280000000001
BFTC-909,Lapatinib,0.798025
RS4-11,Osimertinib,0.961878
A549,MK-1775,0.755783
MS751,Lapatinib,0.9168879999999999
MV-4-11,Ulixertinib,0.7604960000000001
NCI-H1694,Dasatinib,0.989467
NCI-H1417,Dasatinib,0.9652270000000001
CAL-148,Erlotinib,0.965933
MKN7,Lapatinib,0.718426
A253,Ruxolitinib,0.9898049999999999
786-0,Dasatinib,0.814832
RT-112,Leflunomide,0.92035
NUGC-3,Dasatinib,0.848879
SKN,Sorafenib,0.8982120000000001
RKN,Tamoxifen,0.960859
NCI-H513,Trametinib,0.796425
SK-MG-1,Palbociclib,0.963592
MDA-MB-415,Tamoxifen,0.96572
NCI-H520,Staurosporine,0.566533
D-392MG,Crizotinib,0.9880059999999999
AU565,Ruxolitinib,0.973751
SW1463,MK-1775,0.725637
SK-MEL-1,Lapatinib,0.9670850000000001
SCC-4,Tamoxifen,0.9550879999999999
BFTC-905,Sorafenib,0.855191
SUP-B15,Tamoxifen,0.9729450000000001
BV-173,Afatinib,0.793146
FLO-1,Leflunomide,0.8931399999999999
SK-MM-2,Crizotinib,0.984326
TC-YIK,Erlotinib,0.9543889999999999
HH,Erlotinib,0.9838889999999999
MOLT-16,Linsitinib,0.9868530000000001
Daoy,Crizotinib,0.98601
NALM-6,Sorafenib,0.9008309999999999
CL-11,Vinblastine,0.9133600000000001
WIL2-NS,Gefitinib,0.9916229999999999
8-MG-BA,Osimertinib,0.9831700000000001
NCI-H1417,Gefitinib,0.98164
PL18,MK-1775,0.814599
PFSK-1,Navitoclax,0.898049
SK-GT-2,Leflunomide,0.9200299999999999
KYAE-1,Daporinad,0.661516
KYAE-1,Lapatinib,0.504721
OACp4C,Vinblastine,0.710013
EFO-21,Afatinib,0.8616739999999999
HD-MY-Z,Palbociclib,0.9452879999999999
KLE,Palbociclib,0.97214
HuP-T3,Ulixertinib,0.8751990000000001
SAS,Nilotinib,0.9234
KARPAS-422,Erlotinib,0.9759680000000001
BFTC-909,Gefitinib,0.9855790000000001
BFTC-905,Vinblastine,0.422292
BxPC-3,Vorinostat,0.8653569999999999
huH-1,Ulixertinib,0.9382719999999999
UACC-62,Afatinib,0.8891620000000001
ALL-SIL,Tamoxifen,0.9724520000000001
MONO-MAC-6,Staurosporine,0.036564
Daudi,Erlotinib,0.966043
SJSA-1,Navitoclax,0.875919
RPMI-6666,Afatinib,0.761992
NEC8,Gefitinib,0.9908399999999999
TUR,Sorafenib,0.8961180000000001
KMS-12-BM,Nilotinib,0.9762
HT-3,Leflunomide,0.873617
SW1783,Sorafenib,0.871183
NOS-1,Ruxolitinib,0.9882340000000001
CW-2,Erlotinib,0.946688
SK-N-DZ,Osimertinib,0.953882
WIL2-NS,Ulixertinib,0.8749359999999999
VMRC-LCD,Vinblastine,0.8523940000000001
A101D,Erlotinib,0.930753
SW626,Palbociclib,0.940227
DU-145,MK-1775,0.86329
BE-13,Linsitinib,0.9078719999999999
MDA-MB-157,Ribociclib,0.984669
KY821,Erlotinib,0.985617
NCI-H1975,Ulixertinib,0.8544285
HPAC,Osimertinib,0.957149
CADO-ES1,Tamoxifen,0.9686370000000001
ESS-1,Linsitinib,0.9800610000000001
NCI-H747,Tamoxifen,0.8811709999999999
KM12,Gefitinib,0.9688399999999999
DOK,Gefitinib,0.682297
NCI-H526,Daporinad,0.47911000000000004
FU-OV-1,Lapatinib,0.8872129999999999
HCC-78,Dabrafenib,0.977835
MFE-319,Erlotinib,0.935702
SR,Crizotinib,0.62371
Hey,Trametinib,0.531836
L-1236,Dasatinib,0.9753639999999999
U-118-MG,MK-1775,0.846558
EGI-1,Trametinib,0.910551
LNCaP-Clone-FGC,Nilotinib,0.9021290000000001
P30-OHK,Linsitinib,0.9779049999999999
DEL,Ruxolitinib,0.8961290000000001
NCI-H1573,Tamoxifen,0.9761549999999999
NCI-H1355,Vinblastine,0.719237
K-562,Vinblastine,0.565376
SCC-9,Lapatinib,0.837305
SK-GT-4,Afatinib,0.754577
Hey,Erlotinib,0.909825
KY821,Osimertinib,0.982692
CL-11,Nilotinib,0.962933
KMRC-20,Navitoclax,0.954232
CAL-72,Vorinostat,0.7928390000000001
NOS-1,Gefitinib,0.9746530000000001
SIMA,Leflunomide,0.8923030000000001
OCI-AML2,Linsitinib,0.9791290000000001
SN12C,Palbociclib,0.968218
MOG-G-CCM,Gefitinib,0.9829690000000001
OVISE,MK-1775,0.6883670000000001
KNS-62,Vinblastine,0.7851100000000001
TE-8,Trametinib,0.815894
Becker,Gefitinib,0.9785360000000001
BFTC-905,Tamoxifen,0.8947950000000001
HC-1,Gefitinib,0.992634
HMV-II,Nilotinib,0.834217
MOLM-13,Crizotinib,0.854136
HOS,Sorafenib,0.910465
LB771-HNC,Nilotinib,0.9741629999999999
NCI-H28,Ruxolitinib,0.9604790000000001
EPLC-272H,Dabrafenib,0.969367
OVKATE,Staurosporine,0.593703
NCI-H2804,Afatinib,0.9595540000000001
KP-N-YN,Ruxolitinib,0.9386040000000001
RCM-1,Leflunomide,0.8744930000000001
SNG-M,Dabrafenib,0.9457899999999999
647-V,Dasatinib,0.8963899999999999
NCI-H2228,Crizotinib,0.843053
MDA-MB-453,Lapatinib,0.723012
OE21,MK-1775,0.6459729999999999
NCI-H1435,Nilotinib,0.9961
HuP-T4,Ulixertinib,0.9200915
MRK-nu-1,MK-1775,0.8680620000000001
MFE-280,Vorinostat,0.891475
G-402,Vinblastine,0.686584
RS4-11,Dasatinib,0.963521
PF-382,Nilotinib,0.94765
COLO-684,Erlotinib,0.961342
769-P,Trametinib,0.842917
CHP-212,Trametinib,0.167405
SW872,Vinblastine,0.788465
ETK-1,Staurosporine,0.279513
NB7,Sorafenib,0.879942
TGW,Lapatinib,0.9426110000000001
SUP-M2,Palbociclib,0.9326979999999999
BB49-HNC,Staurosporine,0.113446
RT4,Osimertinib,0.982893
SNU-423,MK-1775,0.735799
NB69,Linsitinib,0.7847529999999999
DOV13,Leflunomide,0.885078
MDA-MB-361,Ribociclib,0.982166
CHL-1,Staurosporine,0.467529
SNU-387,Osimertinib,0.9406209999999999
TGW,Osimertinib,0.9546889999999999
SK-MG-1,Sorafenib,0.92868
NCI-H1792,Navitoclax,0.863015
JVM-3,Staurosporine,0.22053699999999998
NB7,Gefitinib,0.985223
OAW-42,Tamoxifen,0.940716
PANC-04-03,Staurosporine,0.675549
KARPAS-45,Vorinostat,0.600691
G-361,Trametinib,0.407387
MLMA,Sorafenib,0.891222
EVSA-T,Staurosporine,0.21024600000000002
Hs-746T,Palbociclib,0.964825
SW982,Dasatinib,0.588741
Ramos-2G6-4C10,Gefitinib,0.992074
TGBC24TKB,Staurosporine,0.44736499999999996
HCT-15,Nilotinib,0.9673120000000001
HuP-T3,Dasatinib,0.716684
CCRF-CEM,Nilotinib,0.9487120000000001
LoVo,Linsitinib,0.958341
BT-20,Crizotinib,0.9898680000000001
NCI-H1876,Afatinib,0.8611610000000001
DU-145,Linsitinib,0.985408
WM-115,Crizotinib,0.9865389999999999
Mo-T,Ulixertinib,0.9237844999999999
SW1088,MK-1775,0.7832210000000001
SR,Afatinib,0.7604989999999999
BV-173,Ruxolitinib,0.95445
NCI-H1869,Tamoxifen,0.9409780000000001
BFTC-905,Gefitinib,0.988958
HSC-3,Osimertinib,0.866067
PEO1,Gefitinib,0.974258
TE-1,Ulixertinib,0.9010879999999999
RH-1,Erlotinib,0.951307
ECC10,Navitoclax,0.347466
NCI-H522,Gefitinib,0.9599639999999999
LNCaP-Clone-FGC,Crizotinib,0.953968
RKN,Nilotinib,0.9844930000000001
NCI-H727,Vorinostat,0.8713110000000001
SUP-HD1,Lapatinib,0.935308
HuO-3N1,Osimertinib,0.98016
CAMA-1,Palbociclib,0.9506399999999999
EPLC-272H,Ulixertinib,0.911394
G-292-Clone-A141B1,Linsitinib,0.8740100000000001
MDA-MB-330,Crizotinib,0.979722
EFO-27,Afatinib,0.853678
BICR78,Trametinib,0.86262
SW780,Dasatinib,0.920515
K-562,Ruxolitinib,0.958945
MHH-PREB-1,Staurosporine,0.699458
NCI-H1693,Navitoclax,0.9343889999999999
LCLC-103H,Ulixertinib,0.9613555
CAL-62,Palbociclib,0.982504
NY,Vinblastine,0.5420689999999999
DEL,MK-1775,0.409033
CCK-81,Afatinib,0.431576
CGTH-W-1,Afatinib,0.897523
ASH-3,Vinblastine,0.685593
OVMIU,Ruxolitinib,0.9739959999999999
HEC-1,Afatinib,0.913128
NUGC-3,Staurosporine,0.24903499999999998
BB49-HNC,Trametinib,0.6623760000000001
BICR22,Ruxolitinib,0.984591
JVM-3,MK-1775,0.356713
SW837,Afatinib,0.881657
Hs-766T,MK-1775,0.76559
GCT,Osimertinib,0.9636979999999999
GCIY,Nilotinib,0.986574
NOMO-1,Crizotinib,0.994481
TE-4,Navitoclax,0.983516
OVCAR-5,Palbociclib,0.8338559999999999
AGS,Osimertinib,0.983773
HCC2157,Leflunomide,0.890241
SW900,Vinblastine,0.807725
MONO-MAC-6,Palbociclib,0.8662639999999999
GCIY,MK-1775,0.8243879999999999
SW684,Tamoxifen,0.964075
PL4,Dabrafenib,0.968778
H4,Dabrafenib,0.9575450000000001
NCI-H1048,Ruxolitinib,0.973831
NCI-H1693,Vorinostat,0.779439
YT,Sorafenib,0.878813
HD-MY-Z,Erlotinib,0.9656459999999999
PCI-30,Osimertinib,0.9087569999999999
CAL-120,Ruxolitinib,0.9677120000000001
Hs-746T,Navitoclax,0.875401
MIA-PaCa-2,Afatinib,0.9052959999999999
A253,Gefitinib,0.962793
OCUB-M,Dabrafenib,0.9248040000000001
PL4,Erlotinib,0.9667610000000001
JURL-MK1,Navitoclax,0.6057859999999999
SK-N-SH,Trametinib,0.8708610000000001
NCI-H2029,Crizotinib,0.980408
LoVo,Leflunomide,0.890498
Detroit562,Vinblastine,0.5317470000000001
HuH-7,Afatinib,0.9791030000000001
HSC-3,Gefitinib,0.8930440000000001
PFSK-1,Staurosporine,0.36886199999999997
KYSE-220,Vinblastine,0.616698
TCCSUP,Palbociclib,0.9775299999999999
HuO-3N1,Lapatinib,0.953943
NY,Erlotinib,0.9723709999999999
SNU-C2B,Afatinib,0.8206979999999999
MDA-MB-231,Erlotinib,0.9792190000000001
KURAMOCHI,Ulixertinib,0.8950705000000001
OV-56,Erlotinib,0.976181
EoL-1-cell,Dabrafenib,0.8709
SUIT-2,Linsitinib,0.960873
TE-5,Ruxolitinib,0.9745739999999999
SW1417,Sorafenib,0.896623
HSC-4,Linsitinib,0.989416
HOP-92,Afatinib,0.9273459999999999
VMRC-RCZ,Gefitinib,0.971902
HEC-1,Linsitinib,0.974165
DBTRG-05MG,Leflunomide,0.8787729999999999
CL-40,Crizotinib,0.8860870000000001
ES6,Trametinib,0.9506879999999999
OCUB-M,Sorafenib,0.774185
VAL,MK-1775,0.537279
OPM-2,Daporinad,0.593011
NOMO-1,Dabrafenib,0.9827040000000001
HO-1-N-1,Trametinib,0.746514
KYSE-70,Ulixertinib,0.956201
A253,Tamoxifen,0.967958
A375,Nilotinib,0.9834860000000001
KARPAS-45,Gefitinib,0.974643
A427,Linsitinib,0.926632
SW837,Ulixertinib,0.9024805
REH,Sorafenib,0.928327
RXF393,Ruxolitinib,0.9449040000000001
SK-N-DZ,Dabrafenib,0.918623
CA46,Dabrafenib,0.9375629999999999
NCI-H1299,Tamoxifen,0.9739030000000001
MOG-G-UVW,Erlotinib,0.989403
ME-1,Staurosporine,0.423967
HCC-44,Dasatinib,0.625791
NCI-H2595,Ruxolitinib,0.965458
OVCAR-5,Tamoxifen,0.9587760000000001
HCC1419,Tamoxifen,0.950943
IGROV-1,Leflunomide,0.845874
PSN1,Crizotinib,0.9896799999999999
PA-1,Crizotinib,0.983326
EW-7,Leflunomide,0.8943690000000001
OVCAR-3,MK-1775,0.608879
KGN,Gefitinib,0.97151
HCC-827,MK-1775,0.698919
HuH-7,Vorinostat,0.862821
KYSE-410,Sorafenib,0.8541030000000001
BT-20,MK-1775,0.8742850000000001
P32-ISH,Trametinib,0.9700059999999999
C2BBe1,Lapatinib,0.87056
NOMO-1,Navitoclax,0.739138
NCI-H2122,Vinblastine,0.317157
NB14,Ulixertinib,0.911944
HT-144,MK-1775,0.775935
SK-LMS-1,Tamoxifen,0.9829600000000001
HT-1197,Vorinostat,0.785245
NCI-H1573,Staurosporine,0.468628
