CELL_LINE_NAME,DRUG_NAME,False AUC,AUC
NCI-H720,Navitoclax,0.936818,0.392173
HT-29,Nilotinib,0.5987680000000001,0.961218
KM12,Palbociclib,0.832665,0.736322
TE-9,Vorinostat,0.338789,0.875342
SK-MEL-24,Navitoclax,0.979922,0.943535
YAPC,Linsitinib,0.948177,0.935759
MSTO-211H,Gefitinib,0.832944,0.899417
COLO-668,Dabrafenib,0.947062,0.979695
697,Tamoxifen,0.988641,0.947612
MCF7,Nilotinib,0.8969719999999999,0.876598
MOG-G-CCM,Linsitinib,0.917686,0.971011
OV-56,MK-1775,0.970358,0.87177
LC4-1,Osimertinib,0.75178,0.955865
IGROV-1,Crizotinib,0.965617,0.957874
BICR78,Crizotinib,0.8644540000000001,0.98801
TGBC24TKB,Ruxolitinib,0.981645,0.971507
SK-GT-4,Palbociclib,0.940383,0.943176
NCI-H1623,MK-1775,0.754981,0.764147
LCLC-97TM1,Tamoxifen,0.72044,0.979876
RO82-W-1,Linsitinib,0.980517,0.955909
SW684,Sorafenib,0.764088,0.940361
Daoy,Afatinib,0.937488,0.8839600000000001
HuCCT1,Ruxolitinib,0.974634,0.981361
DMS-273,Nilotinib,0.954583,0.953551
KMRC-1,Afatinib,0.92035,0.8907309999999999
HCC1937,Ulixertinib,0.980034,0.9565785
NAMALWA,Ruxolitinib,0.8773270000000001,0.981779
SW1710,Linsitinib,0.946111,0.961539
LK-2,Dabrafenib,0.9660405000000001,0.975661
DMS-53,Dasatinib,0.955012,0.977139
DMS-53,Sorafenib,0.901492,0.789402
MKN1,Navitoclax,0.927348,0.806279
HuO9,Afatinib,0.972066,0.797002
HuTu-80,Afatinib,0.950184,0.8977569999999999
NCI-H1876,Navitoclax,0.8090875,0.578979
REH,Ruxolitinib,0.95983,0.993836
SK-N-FI,Afatinib,0.862712,0.851765
NCI-H345,Ruxolitinib,0.8945799999999999,0.964364
M059J,Dasatinib,0.356722,0.782115
BL-41,Daporinad,0.858088,0.29725100000000004
NOS-1,Erlotinib,0.974463,0.926229
RKN,Ulixertinib,0.514173,0.89515
L-540,Erlotinib,0.946966,0.991667
TGBC11TKB,Dabrafenib,0.772779,0.979862
NCI-H1048,Afatinib,0.967004,0.899013
SAS,Trametinib,0.960448,0.6354420000000001
LOUCY,Nilotinib,0.919286,0.953053
SW780,Trametinib,0.935202,0.867612
NCI-H1092,MK-1775,0.9426,0.767543
NCI-H2804,Ruxolitinib,0.97214,0.970891
HEC-1,Ruxolitinib,0.8997149999999999,0.983275
ES4,Lapatinib,0.971523,0.91811
MM1S,Ruxolitinib,0.662126,0.987402
NCI-H1793,Erlotinib,0.5271600000000001,0.93849
ARH-77,Sorafenib,0.976682,0.8504120000000001
RC-K8,MK-1775,0.979318,0.612042
HuO9,Nilotinib,0.98141,0.943156
ARH-77,Dasatinib,0.836942,0.741045
UM-UC-3,Afatinib,0.8896780000000001,0.91663
MDA-MB-231,Gefitinib,0.985554,0.986935
TE-4,Palbociclib,0.954774,0.975616
TK10,Afatinib,0.789493,0.714046
EVSA-T,Ribociclib,0.670892,0.981344
OACp4C,Afatinib,0.34165700000000004,0.812653
Mewo,Palbociclib,0.950199,0.925946
CS1,Lapatinib,0.768536,0.818292
RO82-W-1,Staurosporine,0.8855190000000001,0.664045
697,Dabrafenib,0.341213,0.766059
DOV13,Gefitinib,0.97691,0.985289
WM-115,Dabrafenib,0.897249,0.763526
NCI-H841,Linsitinib,0.891943,0.948038
NCI-H2595,Palbociclib,0.885207,0.979987
HSC-4,Staurosporine,0.988362,0.429248
SW1271,Tamoxifen,0.945666,0.96784
U-266,Dabrafenib,0.73328,0.803243
RKO,Crizotinib,0.991324,0.8759879999999999
NCI-H1651,Sorafenib,0.984507,0.933409
IGROV-1,Lapatinib,0.9174945,0.7480640000000001
SNU-175,Palbociclib,0.957996,0.815037
H9,Vinblastine,0.404187,0.485605
MKN1,Dabrafenib,0.8199190000000001,0.962123
HCC1419,Ulixertinib,0.978027,0.943006
ESS-1,Lapatinib,0.981383,0.861176
BT-474,Ulixertinib,0.479834,0.9532775
CAL-39,Ruxolitinib,0.964488,0.981146
NCI-H2818,Sorafenib,0.975941,0.934047
C3A,Ruxolitinib,0.992553,0.929229
NCI-H196,Dabrafenib,0.953708,0.973513
LC-1-sq,Vorinostat,0.6932470000000001,0.808113
KE-37,Crizotinib,0.9567805,0.983857
SW756,Crizotinib,0.96211,0.987589
CL-40,Leflunomide,0.961095,0.899151
SUP-M2,Sorafenib,0.839541,0.805955
T-T,Erlotinib,0.98735,0.839341
BT-483,Vinblastine,0.879934,0.960688
NCI-H650,Osimertinib,0.955237,0.984202
786-0,Linsitinib,0.964179,0.94603
SW1463,Dabrafenib,0.942969,0.979047
CFPAC-1,Lapatinib,0.91767,0.90153
SK-MEL-2,Sorafenib,0.986288,0.878014
UACC-893,Afatinib,0.864074,0.27670300000000003
HuO-3N1,Crizotinib,0.697246,0.980309
LCLC-103H,Leflunomide,0.784909,0.8842030000000001
NCI-H1581,Dasatinib,0.964032,0.990166
P30-OHK,Lapatinib,0.902144,0.960626
LN-229,Palbociclib,0.246267,0.98414
Mo-T,Dabrafenib,0.8458040000000001,0.913203
KP-1N,Crizotinib,0.722345,0.990422
Mo-T,Gefitinib,0.922832,0.976946
SAS,Osimertinib,0.700593,0.893215
HT-3,Erlotinib,0.996944,0.942601
SK-ES-1,Dasatinib,0.695237,0.986708
CAPAN-2,Erlotinib,0.991942,0.930169
Daoy,Navitoclax,0.977587,0.8627739999999999
HLE,Gefitinib,0.984493,0.987539
A704,Vorinostat,0.8766639999999999,0.853785
SW1088,Lapatinib,0.55419,0.915715
NCI-H810,Trametinib,0.921356,0.984759
YT,Navitoclax,0.980951,0.754731
A549,Staurosporine,0.8637610000000001,0.209667
EB2,Daporinad,0.951032,0.438438
HDLM-2,Sorafenib,0.981783,0.920204
NAMALWA,Trametinib,0.630141,0.988678
CW-2,Palbociclib,0.987509,0.957575
JSC-1,MK-1775,0.89115,0.495209
Hey,Dasatinib,0.988564,0.7214079999999999
MDA-MB-436,Crizotinib,0.5457390000000001,0.983905
NCI-H196,Afatinib,0.913324,0.918708
NCI-H1623,Lapatinib,0.970453,0.7804439999999999
WM35,Staurosporine,0.947725,0.439683
OCI-M1,Vorinostat,0.9385375,0.596951
MRK-nu-1,Crizotinib,0.458742,0.968756
HCC2998,Afatinib,0.903119,0.840098
MIA-PaCa-2,Vorinostat,0.4534220000000001,0.778076
NCI-H2170,Trametinib,0.708201,0.988391
HDLM-2,Tamoxifen,0.8592280000000001,0.901254
SBC-5,Palbociclib,0.943989,0.963229
KNS-62,Daporinad,0.8957309999999999,0.809095
8-MG-BA,Palbociclib,0.886257,0.943064
OACM5-1,MK-1775,0.934445,0.62668
A172,Gefitinib,0.984219,0.970131
DBTRG-05MG,Palbociclib,0.985003,0.968422
CCRF-CEM,Staurosporine,0.835376,0.17282999999999998
HuH-7,Tamoxifen,0.90405,0.966647
PCI-30,Sorafenib,0.911727,0.89356
RS4-11,Leflunomide,0.7305520000000001,0.904811
RH-41,Trametinib,0.80845,0.970973
ALL-SIL,Dabrafenib,0.9038,0.941078
HuO-3N1,Leflunomide,0.950153,0.941452
TE-9,Afatinib,0.982947,0.897337
TK,Trametinib,0.9357645,0.995638
Calu-3,Nilotinib,0.08154199999999999,0.981458
U-698-M,Sorafenib,0.990192,0.734943
SK-HEP-1,Ruxolitinib,0.8816790000000001,0.985141
JHH-7,Sorafenib,0.869081,0.869766
ONS-76,Dasatinib,0.80309,0.928824
VAL,Erlotinib,0.889207,0.983582
HCC1187,Ulixertinib,0.981348,0.968603
KLE,Staurosporine,0.889415,0.5536840000000001
PANC-04-03,Vinblastine,0.985889,0.873218
BICR78,Sorafenib,0.964754,0.932675
BT-474,Dabrafenib,0.241668,0.973724
COLO-205,Leflunomide,0.8946280000000001,0.8283799999999999
MHH-PREB-1,Ruxolitinib,0.909051,0.985307
TT,Afatinib,0.919854,0.930488
B-CPAP,Osimertinib,0.871915,0.962243
NCI-H835,MK-1775,0.951928,0.694825
MV-4-11,Sorafenib,0.8938790000000001,0.021258000000000003
KY821,Dasatinib,0.91664,0.991192
NCI-H1793,Lapatinib,0.927738,0.95434
NCI-H1048,Navitoclax,0.827623,0.501368
KARPAS-422,Linsitinib,0.967102,0.977042
OACp4C,Nilotinib,0.892083,0.990099
NCI-H2731,Afatinib,0.930131,0.8807309999999999
BALL-1,Gefitinib,0.962209,0.988354
EGI-1,Vorinostat,0.864935,0.850138
RT-112,Dasatinib,0.973253,0.977812
NCI-H2405,Staurosporine,0.968123,0.542112
NCI-H847,Palbociclib,0.6886439999999999,0.943451
NCI-H1944,Lapatinib,0.975284,0.919472
NCI-H2347,Erlotinib,0.878489,0.954651
A253,Erlotinib,0.99215,0.973817
DoTc2-4510,Sorafenib,0.786528,0.928552
BB49-HNC,Ulixertinib,0.951166,0.8545004999999999
NCI-H2228,Palbociclib,0.978341,0.932658
NCI-H524,Sorafenib,0.987685,0.8844540000000001
PL4,Afatinib,0.918215,0.912887
OC-314,Daporinad,0.834249,0.5606220000000001
RKN,Daporinad,0.515065,0.93656
TGBC24TKB,Navitoclax,0.957149,0.487928
WIL2-NS,Tamoxifen,0.985579,0.950921
FU-OV-1,Dasatinib,0.974635,0.737679
C-4-I,Tamoxifen,0.889741,0.950567
NCI-H211,Dabrafenib,0.699684,0.982511
KATOIII,Crizotinib,0.8774790000000001,0.975166
KYSE-180,Tamoxifen,0.922682,0.971852
SW900,Dabrafenib,0.848174,0.966761
HT-29,Leflunomide,0.933625,0.899116
JHH-1,Tamoxifen,0.8351870000000001,0.934505
IHH-4,Daporinad,0.8788360000000001,0.573666
WM-115,Dasatinib,0.437745,0.948501
ESS-1,Vorinostat,0.730783,0.8449120000000001
COLO-205,Staurosporine,0.931284,0.243949
Hey,Ruxolitinib,0.672618,0.940042
ES8,Daporinad,0.843841,0.417672
HCC1599,Navitoclax,0.861176,0.8721639999999999
COLO-680N,Dasatinib,0.788117,0.8435229999999999
LB996-RCC,Ulixertinib,0.95999,0.928442
HLE,Sorafenib,0.447964,0.894064
NCI-H841,Palbociclib,0.963191,0.966318
MG-63,Nilotinib,0.841203,0.987446
LC4-1,Lapatinib,0.946772,0.7564
MS-1,Ruxolitinib,0.979695,0.980612
LNZTA3WT4,Afatinib,0.983295,0.904621
COR-L88,Vinblastine,0.948915,0.975075
NCI-H1568,Erlotinib,0.25362,0.763558
LN-229,Staurosporine,0.930679,0.573099
NB10,MK-1775,0.966044,0.7149340000000001
DMS-273,Trametinib,0.795207,0.952687
MPP-89,Dasatinib,0.8913690000000001,0.753631
NCI-H720,Vorinostat,0.5053449999999999,0.7657619999999999
GCT,Trametinib,0.153952,0.885511
Becker,Osimertinib,0.974556,0.963606
NCI-H1944,Trametinib,0.5348189999999999,0.786755
OVMIU,Staurosporine,0.984109,0.403127
FTC-133,Linsitinib,0.856561,0.953208
KMRC-20,Lapatinib,0.8295299999999999,0.870617
SUP-HD1,Ulixertinib,0.972815,0.9205110000000001
SW780,Linsitinib,0.933959,0.96738
CW-2,Ulixertinib,0.959275,0.930366
PCI-4B,Afatinib,0.845341,0.743931
NCI-H1792,Dabrafenib,0.601159,0.982189
HCC1428,Vorinostat,0.693503,0.663057
JVM-3,Leflunomide,0.976448,0.745376
NEC8,Vorinostat,0.967018,0.7300180000000001
MV-4-11,Vinblastine,0.164117,0.387623
KYSE-180,Dasatinib,0.8631530000000001,0.80696
MHH-CALL-2,Leflunomide,0.8653190000000001,0.891893
RT4,Gefitinib,0.903275,0.958937
MDA-MB-361,Lapatinib,0.761095,0.899249
DB,Trametinib,0.8095100000000001,0.983076
KYSE-70,Dasatinib,0.787662,0.946518
MRK-nu-1,Palbociclib,0.876022,0.911758
NCI-H1944,Dabrafenib,0.898598,0.955607
HC-1,Osimertinib,0.854741,0.976111
NCI-H2122,Linsitinib,0.578979,0.861505
A253,Sorafenib,0.940761,0.898885
SNU-5,Vorinostat,0.962444,0.819088
KCL-22,Ruxolitinib,0.389208,0.952732
KYSE-450,Staurosporine,0.848585,0.4970479999999999
BHT-101,Linsitinib,0.925016,0.912106
BE2-M17,Osimertinib,0.665435,0.952712
HuP-T4,Trametinib,0.79088,0.848356
SNU-423,Vorinostat,0.747208,0.840614
NCI-H1435,Leflunomide,0.894224,0.947062
OVMIU,Osimertinib,0.928444,0.817004
COR-L279,Dasatinib,0.977987,0.977777
T84,Gefitinib,0.991741,0.966595
KARPAS-620,Osimertinib,0.471221,0.979936
T84,Ulixertinib,0.96298,0.914167
NCI-H28,Osimertinib,0.905697,0.945686
MDA-MB-175-VII,Ribociclib,0.969418,0.967858
MSTO-211H,Vorinostat,0.80911,0.753391
NCI-N87,Navitoclax,0.972371,0.80989
RS4-11,Ruxolitinib,0.947945,0.984286
DMS-53,Ulixertinib,0.989744,0.9131255
ESS-1,Navitoclax,0.988517,0.839284
RKN,Afatinib,0.975473,0.953828
EFM-19,Dabrafenib,0.980048,0.968501
H4,Osimertinib,0.924165,0.980308
HCC2998,Erlotinib,0.985897,0.985538
NCI-H2347,Gefitinib,0.818632,0.966579
KS-1,Daporinad,0.972001,0.872326
WIL2-NS,Leflunomide,0.983602,0.911351
Mo-T,Lapatinib,0.958858,0.983076
NCI-H847,Sorafenib,0.8849899999999999,0.874117
NCI-H2087,Lapatinib,0.984253,0.972914
NCI-H1650,MK-1775,0.872341,0.741055
DOK,Leflunomide,0.953177,0.8478190000000001
U-87-MG,Dabrafenib,0.736735,0.976807
NCI-H1155,Erlotinib,0.989616,0.906438
D-392MG,Sorafenib,0.472614,0.970408
SU-DHL-10,Palbociclib,0.257818,0.728217
NCI-H1092,Tamoxifen,0.764775,0.949836
RMG-I,MK-1775,0.930409,0.731161
SUP-T1,Palbociclib,0.496592,0.862613
SK-MG-1,Ulixertinib,0.939764,0.933138
KALS-1,Erlotinib,0.986392,0.976388
Daudi,Afatinib,0.971834,0.8851399999999999
SNG-M,Nilotinib,0.986632,0.992785
NCI-H2122,Lapatinib,0.8417180000000001,0.914377
UACC-62,Tamoxifen,0.754498,0.954568
COLO-320-HSR,Staurosporine,0.96924,0.379099
OCI-AML3,Ruxolitinib,0.261748,0.980025
NY,Dabrafenib,0.8920950000000001,0.974959
IM-95,Nilotinib,0.997584,0.987946
NCI-H23,Staurosporine,0.980274,0.44506
NCI-H3122,Lapatinib,0.643638,0.960734
Calu-3,Navitoclax,0.947551,0.622545
SW756,Staurosporine,0.954081,0.946588
CAPAN-2,Leflunomide,0.949032,0.86293
NCI-H3122,Staurosporine,0.868239,0.476204
NCI-H345,MK-1775,0.869401,0.8331719999999999
D-283MED,Trametinib,0.552846,0.954641
JHH-7,Erlotinib,0.970061,0.967864
JiyoyeP-2003,Erlotinib,0.93932,0.8638030000000001
SW1116,Staurosporine,0.835883,0.610165
D-263MG,Vorinostat,0.8780950000000001,0.81201
MDA-MB-175-VII,MK-1775,0.873193,0.79573
NCI-H1792,Afatinib,0.584646,0.883659
T47D,Vinblastine,0.980852,0.921677
NCI-H2818,Lapatinib,0.965657,0.936418
MLMA,Dasatinib,0.952881,0.8145359999999999
OVCA420,Sorafenib,0.977141,0.902251
NCI-H1869,Trametinib,0.8552489999999999,0.839569
MFE-319,Afatinib,0.976712,0.8759370000000001
NCI-H1688,Dabrafenib,0.477372,0.976732
BT-20,Sorafenib,0.923063,0.8890979999999999
DoTc2-4510,Dasatinib,0.9492924999999999,0.867152
IHH-4,Staurosporine,0.981568,0.191299
NCI-H196,Vorinostat,0.966612,0.8276879999999999
RPMI-7951,Trametinib,0.956338,0.87323
MDA-MB-468,MK-1775,0.972721,0.8044180000000001
T47D,Dabrafenib,0.946242,0.951323
SLVL,Vorinostat,0.958946,0.70887
KINGS-1,Linsitinib,0.911823,0.947756
PL4,Dasatinib,0.984197,0.81807
B-CPAP,Afatinib,0.974997,0.852664
GCIY,Tamoxifen,0.94725,0.949959
KINGS-1,Vorinostat,0.976074,0.845349
JHU-022,Vinblastine,0.863193,0.925211
LXF-289,Vorinostat,0.044143,0.8293360000000001
SK-MES-1,Leflunomide,0.990117,0.924793
HL-60,Gefitinib,0.8265549999999999,0.990013
TE-8,Erlotinib,0.812087,0.953852
J82,Navitoclax,0.8927290000000001,0.921182
HCC1428,Tamoxifen,0.912048,0.937258
SK-MG-1,Trametinib,0.9515365,0.959281
TYK-nu,Navitoclax,0.899072,0.8733120000000001
LCLC-97TM1,Ruxolitinib,0.859662,0.978013
DBTRG-05MG,MK-1775,0.964431,0.8361860000000001
NCI-H2009,Daporinad,0.901825,0.793148
SW780,Tamoxifen,0.980118,0.955851
MEG-01,Nilotinib,0.905546,0.123718
MDA-MB-157,Linsitinib,0.951289,0.969965
769-P,Afatinib,0.948731,0.7827270000000001
BxPC-3,Ulixertinib,0.934054,0.8730895000000001
NCI-H2591,Linsitinib,0.969798,0.95251
CL-40,Staurosporine,0.993299,0.341213
U-2-OS,Vorinostat,0.873591,0.799805
MES-SA,Dasatinib,0.928274,0.985518
Mo-T,Linsitinib,0.990057,0.951754
HCC70,Staurosporine,0.929624,0.264654
COLO-678,Sorafenib,0.992498,0.91691
NCI-H358,Afatinib,0.927226,0.690978
GDM-1,Erlotinib,0.97019,0.945768
SAT,Trametinib,0.984591,0.797218
SU-DHL-5,Nilotinib,0.989272,0.947522
RD,Vorinostat,0.933096,0.793026
Mo-T,Navitoclax,0.8982629999999999,0.67882
SNU-C5,Gefitinib,0.947118,0.961314
GB-1,Lapatinib,0.631567,0.849167
SK-CO-1,Sorafenib,0.974075,0.86308
ASH-3,Osimertinib,0.474502,0.969839
HO-1-N-1,Crizotinib,0.958908,0.993446
NB69,Afatinib,0.6057859999999999,0.746926
NCI-H1869,Vinblastine,0.96064,0.954587
PC-3,Gefitinib,0.643955,0.977255
NCI-H23,Ulixertinib,0.658525,0.930389
L-428,Ulixertinib,0.953791,0.955589
RERF-LC-Sq1,Linsitinib,0.928552,0.966873
MOG-G-UVW,Navitoclax,0.834788,0.909596
SW780,Gefitinib,0.797619,0.977012
CaR-1,Trametinib,0.8577790000000001,0.954068
NCI-H835,Vorinostat,0.921542,0.73344
SUIT-2,Leflunomide,0.876597,0.815483
HAL-01,Osimertinib,0.988902,0.965189
MOLM-13,Afatinib,0.927423,0.7793220000000001
KMRC-20,Linsitinib,0.867367,0.969734
TGBC11TKB,Ulixertinib,0.97051,0.9085165
KARPAS-422,Trametinib,0.950413,0.982248
EGI-1,Afatinib,0.64508,0.967423
C-33-A,Nilotinib,0.7604960000000001,0.967579
SW1088,Trametinib,0.977887,0.9089
NCI-H2369,Crizotinib,0.885756,0.990229
H9,Palbociclib,0.514702,0.962348
SBC-5,Sorafenib,0.989837,0.8666510000000001
KYSE-450,Erlotinib,0.975405,0.782748
GI-ME-N,Linsitinib,0.607295,0.931829
KYSE-410,Vorinostat,0.852683,0.7943939999999999
UACC-257,Nilotinib,0.427783,0.96737
LB996-RCC,Crizotinib,0.344673,0.983119
IST-MES1,Sorafenib,0.432075,0.8487370000000001
NCI-H2122,MK-1775,0.840036,0.577516
ES7,Vorinostat,0.329276,0.785805
SNU-C1,Leflunomide,0.394024,0.895777
HCC-44,Gefitinib,0.731866,0.98366
ONS-76,Staurosporine,0.6011920000000001,0.440067
ZR-75-30,Afatinib,0.960684,0.566112
EFO-21,Linsitinib,0.902393,0.8846149999999999
COR-L105,MK-1775,0.941123,0.7625890000000001
OCI-AML5,Crizotinib,0.985617,0.998244
PANC-02-03,Afatinib,0.979084,0.791851
COLO-824,Gefitinib,0.922955,0.936053
P31-FUJ,Daporinad,0.511861,0.425401
CA46,Ulixertinib,0.419103,0.926607
SK-PN-DW,Navitoclax,0.962244,0.956558
SKG-IIIa,Leflunomide,0.93285,0.90656
LU-135,Ruxolitinib,0.962338,0.987849
MES-SA,Palbociclib,0.975053,0.927549
T98G,Afatinib,0.6727765,0.936186
KMRC-20,Osimertinib,0.968882,0.980634
GAMG,Dabrafenib,0.938396,0.988468
MKN28,Staurosporine,0.951229,0.549772
MOLP-8,Nilotinib,0.976521,0.981592
RT4,Ruxolitinib,0.905802,0.985172
CL-11,Crizotinib,0.860777,0.84595
DBTRG-05MG,Sorafenib,0.681351,0.901595
COR-L23,Sorafenib,0.925282,0.8760479999999999
HuO-3N1,Nilotinib,0.26131,0.976289
NCI-H522,Osimertinib,0.5619350000000001,0.960682
NCI-H1792,MK-1775,0.990331,0.584359
NALM-6,Tamoxifen,0.975152,0.927405
SH-4,Navitoclax,0.861195,0.920964
RCM-1,Afatinib,0.8881889999999999,0.805523
HCC-44,Palbociclib,0.916403,0.953955
T47D,Tamoxifen,0.824408,0.905686
NCI-H1435,Dabrafenib,0.953133,0.957313
Daudi,Navitoclax,0.977841,0.8316709999999999
SK-MEL-24,Erlotinib,0.987738,0.97685
KU812,Leflunomide,0.935737,0.839857
T-T,Navitoclax,0.674484,0.7437239999999999
HCC1428,Vinblastine,0.8368,0.894008
5637,Sorafenib,0.560599,0.892864
NCI-H1975,Afatinib,0.8230700000000001,0.6004189999999999
TGBC24TKB,Afatinib,0.809095,0.772447
Hs-766T,Sorafenib,0.985813,0.844934
MIA-PaCa-2,Palbociclib,0.9191940000000001,0.949556
KARPAS-620,Ruxolitinib,0.94881,0.977599
NB13,Erlotinib,0.419886,0.987333
NB1,Dabrafenib,0.91935,0.965681
NCI-H2347,Linsitinib,0.98379,0.948196
KYSE-140,Gefitinib,0.979859,0.873092
SK-N-SH,Afatinib,0.671622,0.843728
MFM-223,Dabrafenib,0.805539,0.942487
NCI-H2405,Dasatinib,0.780257,0.933694
NCI-H1975,Trametinib,0.8438700000000001,0.7754949999999999
639-V,Linsitinib,0.997402,0.975016
647-V,Ulixertinib,0.918021,0.9577515
CP66-MEL,Afatinib,0.617529,0.973008
CAL-39,Ulixertinib,0.81015,0.803921
RKN,Navitoclax,0.970966,0.894333
NCI-H2461,Erlotinib,0.895393,0.971233
Daoy,MK-1775,0.975796,0.55419
RPMI-8226,Vorinostat,0.979876,0.712382
NCI-H82,Dasatinib,0.7963819999999999,0.992937
SK-OV-3,Dabrafenib,0.835766,0.943422
CCRF-CEM,MK-1775,0.557609,0.427166
IMR-5,Ruxolitinib,0.785272,0.974484
COLO-320-HSR,Navitoclax,0.975788,0.940068
MOLP-8,Sorafenib,0.943228,0.8714059999999999
A498,Leflunomide,0.8997370000000001,0.870057
NCI-H3118,Daporinad,0.8745149999999999,0.324438
BE2-M17,Palbociclib,0.990525,0.922369
HCC2218,Crizotinib,0.383649,0.984924
HT-1080,Trametinib,0.969839,0.8243280000000001
H9,Staurosporine,0.580905,0.205757
BICR10,Sorafenib,0.669607,0.86274
MEL-JUSO,Vinblastine,0.983076,0.944
T98G,Ruxolitinib,0.979862,0.980382
GCIY,Ulixertinib,0.956401,0.8439304999999999
JiyoyeP-2003,MK-1775,0.845374,0.545339
CML-T1,Staurosporine,0.784397,0.305254
SW1116,Gefitinib,0.9080595,0.968044
SNU-C5,Lapatinib,0.878734,0.929405
A172,Staurosporine,0.8939379999999999,0.166384
RS4-11,Erlotinib,0.903192,0.931756
AM-38,Tamoxifen,0.992207,0.947098
NCI-H513,Erlotinib,0.95946,0.851823
NCI-H2369,Staurosporine,0.798331,0.45795
KLE,Erlotinib,0.968064,0.920993
Saos-2,Vinblastine,0.984707,0.8329219999999999
Hs-766T,Erlotinib,0.96932,0.954568
DOV13,Daporinad,0.8839100000000001,0.562896
GI-ME-N,Lapatinib,0.861303,0.940288
MOLP-8,Dabrafenib,0.967564,0.81518
SW900,Palbociclib,0.816447,0.8882770000000001
HL-60,Osimertinib,0.8879870000000001,0.958464
NCI-H520,Daporinad,0.899495,0.335903
CTV-1,Navitoclax,0.945601,0.903115
EJM,Lapatinib,0.976489,0.966053
KMOE-2,Dasatinib,0.574009,0.991196
SNG-M,Erlotinib,0.87708,0.981985
Hs-445,Gefitinib,0.6044609999999999,0.9762
A2058,Vorinostat,0.763658,0.816447
Raji,Linsitinib,0.914984,0.975309
U-2-OS,Trametinib,0.899151,0.7317670000000001
C2BBe1,Staurosporine,0.634216,0.6687390000000001
HuH-7,Osimertinib,0.6708189999999999,0.960805
NCI-H1092,Afatinib,0.4894439999999999,0.907227
NCI-H2818,Osimertinib,0.914233,0.951837
HCC1937,Leflunomide,0.815099,0.91685
A4-Fuk,Staurosporine,0.896115,0.121797
Ca9-22,Leflunomide,0.969667,0.8283229999999999
SNU-398,Navitoclax,0.917311,0.890943
KP-3,Staurosporine,0.933946,0.556493
OCUM-1,Vinblastine,0.935567,0.853359
TC-YIK,Trametinib,0.912042,0.8417180000000001
BFTC-905,Daporinad,0.954488,0.602859
BT-474,Linsitinib,0.981177,0.967732
COLO-668,Vinblastine,0.918851,0.913685
NCI-H526,Dasatinib,0.954504,0.985459
OVCAR-8,Dabrafenib,0.7420795,0.988028
SK-UT-1,Ruxolitinib,0.983294,0.985206
DG-75,Ruxolitinib,0.888583,0.958038
PWR-1E,Osimertinib,0.717551,0.963019
647-V,Staurosporine,0.8944219999999999,0.347822
IHH-4,Trametinib,0.850138,0.712595
SUP-B15,MK-1775,0.464146,0.627513
NCI-H23,Dasatinib,0.963592,0.986677
SK-N-FI,Dasatinib,0.974674,0.987435
T98G,Dasatinib,0.980604,0.6736770000000001
RCM-1,Tamoxifen,0.915829,0.909069
NCI-H446,Linsitinib,0.247691,0.97476
PCI-30,Gefitinib,0.975067,0.962717
ECC10,Tamoxifen,0.960011,0.946682
SK-PN-DW,Daporinad,0.907582,0.991968
JHH-7,Ulixertinib,0.940761,0.8847560000000001
MEL-JUSO,Nilotinib,0.314625,0.98535
NCI-H524,Crizotinib,0.963317,0.99085
HeLa,Sorafenib,0.940055,0.8993709999999999
C-33-A,Ruxolitinib,0.913219,0.977871
NCI-H841,Trametinib,0.940152,0.969427
VM-CUB-1,Leflunomide,0.8430639999999999,0.8857149999999999
GRANTA-519,MK-1775,0.7765270000000001,0.533129
PWR-1E,Navitoclax,0.670651,0.944717
MHH-ES-1,Trametinib,0.964137,0.980894
RCM-1,Lapatinib,0.988531,0.879592
T47D,Palbociclib,0.976101,0.941071
OVCAR-4,MK-1775,0.669293,0.737107
NOS-1,Ulixertinib,0.795927,0.9622035
NCI-H596,Leflunomide,0.860102,0.920464
769-P,Dabrafenib,0.931645,0.936249
PC-3,Vinblastine,0.714853,0.816284
BL-41,Navitoclax,0.433868,0.920217
HCC2157,Ulixertinib,0.929983,0.932346
NB14,Navitoclax,0.882425,0.467747
NCI-H2087,Vinblastine,0.90202,0.807272
MV-4-11,Leflunomide,0.8243879999999999,0.8311
HCC2157,Dabrafenib,0.923595,0.975606
Daoy,Vorinostat,0.945111,0.7570560000000001
KP-4,Lapatinib,0.909097,0.972376
DOHH-2,Leflunomide,0.054928,0.828491
BALL-1,Erlotinib,0.960169,0.961312
RD,Erlotinib,0.886215,0.972317
BB49-HNC,Navitoclax,0.713241,0.674429
A2780,Sorafenib,0.977178,0.730783
HCC70,Erlotinib,0.923358,0.976106
GAK,Tamoxifen,0.915218,0.933812
MDST8,Vorinostat,0.8623799999999999,0.766848
RCC-JW,Leflunomide,0.7794260000000001,0.946809
769-P,Gefitinib,0.976155,0.911919
BT-20,Ribociclib,0.98224,0.97815
YT,Palbociclib,0.982251,0.771646
G-292-Clone-A141B1,Gefitinib,0.699708,0.979427
NCI-H2731,Nilotinib,0.961224,0.989493
RKN,Dasatinib,0.8812959999999999,0.8694200000000001
LNZTA3WT4,Trametinib,0.948165,0.964936
MEL-JUSO,Linsitinib,0.900814,0.9705
HCC1500,Ulixertinib,0.198749,0.979318
SNU-1040,Afatinib,0.880034,0.761616
MHH-CALL-2,Lapatinib,0.97583,0.933055
COLO-678,MK-1775,0.983989,0.8592280000000001
