CELL_LINE_NAME,DRUG_NAME,False AUC,AUC
HeLa,Erlotinib,0.977862,0.988073
HEC-1,Tamoxifen,0.98057,0.949038
TE-5,Leflunomide,0.974054,0.925922
PWR-1E,Nilotinib,0.940906,0.973954
COLO-678,Erlotinib,0.953378,0.8917459999999999
OV-90,Nilotinib,0.871172,0.947466
NCI-H441,Ruxolitinib,0.7480180000000001,0.94712
SK-MEL-2,Crizotinib,0.8562204999999999,0.99821
Detroit562,Ulixertinib,0.19126,0.9131145
CADO-ES1,Linsitinib,0.8771459999999999,0.974266
DSH1,Ruxolitinib,0.8974690000000001,0.909989
SNU-423,Ulixertinib,0.986607,0.9613555
KYSE-180,Dabrafenib,0.382967,0.988518
COLO-829,Dasatinib,0.955931,0.875726
KALS-1,Palbociclib,0.956612,0.955116
SW1271,Ruxolitinib,0.763658,0.956746
EW-18,Dasatinib,0.8056840000000001,0.98375
EC-GI-10,Nilotinib,0.988733,0.989463
EW-11,Leflunomide,0.988624,0.855299
IST-MES1,Palbociclib,0.8467319999999999,0.929045
L-1236,Vinblastine,0.918689,0.870152
MDA-MB-468,Daporinad,0.98829,0.672884
HGC-27,Leflunomide,0.467386,0.903359
TC-71,Vinblastine,0.8952549999999999,0.601821
VCaP,Linsitinib,0.949038,0.775529
LS-411N,Gefitinib,0.7002189999999999,0.981894
HL-60,Nilotinib,0.891071,0.968236
Ramos-2G6-4C10,Crizotinib,0.8883,0.997539
B-CPAP,Dabrafenib,0.797218,0.82701
ONS-76,Palbociclib,0.970006,0.930587
KINGS-1,Crizotinib,0.990579,0.901144
SNU-449,Vorinostat,0.753088,0.8144239999999999
8-MG-BA,Gefitinib,0.798182,0.975032
HCC1187,Staurosporine,0.975167,0.541273
A204,Staurosporine,0.992102,0.32343
AM-38,Navitoclax,0.984531,0.78293
EB2,Ulixertinib,0.683905,0.9728265
NCI-H1915,Navitoclax,0.959362,0.834158
NCI-H1869,Palbociclib,0.99276,0.907322
SW1990,Trametinib,0.462219,0.892001
OAW-28,Leflunomide,0.8677950000000001,0.952953
SU-DHL-6,Lapatinib,0.8366709999999999,0.860772
PANC-04-03,Vorinostat,0.868767,0.86288
RH-1,Palbociclib,0.944529,0.969293
NCI-H2141,Palbociclib,0.974638,0.988715
TE-15,Afatinib,0.740629,0.443476
KARPAS-620,Ulixertinib,0.780198,0.8783125
AGS,Tamoxifen,0.940545,0.933123
Hs-445,Staurosporine,0.876078,0.183795
LXF-289,Crizotinib,0.943097,0.996062
GDM-1,MK-1775,0.965855,0.582692
BxPC-3,Palbociclib,0.8503850000000001,0.934719
SUP-T1,Leflunomide,0.800007,0.816629
KM-H2,Crizotinib,0.973357,0.989434
ASH-3,Crizotinib,0.998262,0.993431
A2058,Vinblastine,0.942069,0.5290159999999999
HCC1599,Lapatinib,0.932076,0.813418
NCI-H747,Palbociclib,0.95279,0.919435
NCI-H64,Navitoclax,0.8728629999999999,0.562379
RCM-1,Osimertinib,0.542998,0.904324
EFM-192A,Nilotinib,0.789884,0.933861
SCC-9,Trametinib,0.473521,0.894885
KATOIII,Lapatinib,0.914294,0.936969
SNG-M,Ruxolitinib,0.966808,0.981749
HCT-15,Daporinad,0.170704,0.48264
HCC1187,Trametinib,0.964749,0.985319
Mo-T,Staurosporine,0.971345,0.692704
NCI-H835,Ulixertinib,0.975259,0.9769015
NB1,Afatinib,0.848023,0.788208
KGN,Sorafenib,0.8123914999999999,0.886775
NB13,MK-1775,0.973038,0.627797
NCI-H2818,Vinblastine,0.892869,0.893142
A375,Palbociclib,0.888971,0.913613
TT2609-C02,MK-1775,0.6543,0.777814
Becker,Erlotinib,0.6341140000000001,0.978159
MDA-MB-157,Erlotinib,0.667601,0.977579
RH-41,Lapatinib,0.731478,0.883922
CAL-51,Nilotinib,0.621812,0.838024
HCC1954,MK-1775,0.8942899999999999,0.8443799999999999
NCI-H196,Sorafenib,0.663292,0.945664
NCI-H2342,Vinblastine,0.977782,0.983186
BE-13,Navitoclax,0.938263,0.516075
NCI-H1651,Navitoclax,0.886201,0.890493
NCI-H1793,Linsitinib,0.983539,0.927901
SIMA,Sorafenib,0.500215,0.845374
SN12C,Sorafenib,0.646066,0.957739
647-V,Navitoclax,0.958908,0.816669
BE2-M17,Navitoclax,0.943558,0.8178850000000001
NCI-H1563,Erlotinib,0.572067,0.934271
EFM-192A,Tamoxifen,0.956705,0.966884
HPAC,Dabrafenib,0.849167,0.935986
T98G,Daporinad,0.981127,0.557949
BV-173,Crizotinib,0.510475,0.915774
KP-N-YN,Gefitinib,0.971941,0.980873
A3-KAW,Vorinostat,0.976539,0.572946
WM35,Nilotinib,0.74122,0.913719
RERF-LC-KJ,Lapatinib,0.951467,0.8979879999999999
NCI-H1563,Gefitinib,0.8839110000000001,0.959598
WM-115,Trametinib,0.964696,0.7086319999999999
MKN1,Tamoxifen,0.951681,0.918805
SK-GT-4,Trametinib,0.968736,0.662482
BPH-1,Osimertinib,0.934382,0.747504
PSN1,Erlotinib,0.980078,0.966487
IA-LM,Lapatinib,0.89733,0.974373
KU-19-19,Afatinib,0.977887,0.9004559999999999
MRK-nu-1,Nilotinib,0.953632,0.963869
H-EMC-SS,Navitoclax,0.983021,0.968273
HT-29,Staurosporine,0.523036,0.392248
JJN-3,Palbociclib,0.8178449999999999,0.975358
Ca-Ski,Crizotinib,0.972964,0.989629
LOXIMVI,Afatinib,0.400564,0.8337110000000001
NCI-H1944,Afatinib,0.98969,0.867575
WM35,MK-1775,0.973289,0.8246190000000001
U-2-OS,Nilotinib,0.968358,0.989853
OV-56,Vinblastine,0.746256,0.869502
NCI-H1755,Ulixertinib,0.373797,0.8538290000000001
C32,Dabrafenib,0.743667,0.278777
MES-SA,Leflunomide,0.891475,0.885432
SNU-5,Sorafenib,0.962728,0.8979219999999999
CGTH-W-1,Dabrafenib,0.980391,0.984067
KYAE-1,Ruxolitinib,0.904314,0.987026
KM12,Linsitinib,0.816713,0.968779
LU-65,Osimertinib,0.986632,0.970671
AsPC-1,Linsitinib,0.939283,0.893719
TE-15,Ulixertinib,0.969383,0.888325
NCI-H2087,Dabrafenib,0.834885,0.919889
CHL-1,Ruxolitinib,0.952113,0.986216
MFE-319,Linsitinib,0.947237,0.975695
TOV-112D,Ruxolitinib,0.856611,0.965126
U-2-OS,Tamoxifen,0.653542,0.943035
NCI-H1341,Trametinib,0.978138,0.911408
NCI-H1993,Gefitinib,0.830779,0.978874
EPLC-272H,Dasatinib,0.853022,0.66254
A427,Crizotinib,0.888984,0.974391
U251,MK-1775,0.966561,0.76432
KP-N-YN,Lapatinib,0.681351,0.8797959999999999
MSTO-211H,Osimertinib,0.46175,0.933552
EW-13,Linsitinib,0.463644,0.95753
HDQ-P1,Vorinostat,0.461561,0.886767
GAMG,Nilotinib,0.97115,0.99144
VA-ES-BJ,Tamoxifen,0.6541279999999999,0.966885
MCF7,Afatinib,0.793701,0.930071
TK,Ruxolitinib,0.982279,0.991813
GI-1,Ruxolitinib,0.79908,0.989988
SNU-C2B,Linsitinib,0.890806,0.938451
HCC-44,Erlotinib,0.264022,0.983099
AGS,Dabrafenib,0.942536,0.94368
TYK-nu,Staurosporine,0.8655415000000001,0.445004
GP5d,Afatinib,0.968237,0.786181
COLO-668,Navitoclax,0.954508,0.574867
EW-16,Dasatinib,0.982166,0.932127
A498,Linsitinib,0.940602,0.9337
BT-549,Sorafenib,0.98893,0.8743120000000001
SW948,Ruxolitinib,0.945802,0.972929
TT2609-C02,Lapatinib,0.957925,0.950347
OVTOKO,Afatinib,0.988863,0.784397
SW948,Gefitinib,0.760641,0.983422
HCC1143,Staurosporine,0.943455,0.48012
LC4-1,Navitoclax,0.9395775,0.26058000000000003
NUGC-4,Staurosporine,0.839541,0.692351
JHH-1,Dabrafenib,0.417534,0.975426
NCI-H345,Crizotinib,0.823915,0.988301
NCI-N87,Nilotinib,0.922991,0.976148
MFM-223,Gefitinib,0.914474,0.976123
SW13,Osimertinib,0.565427,0.759549
Mewo,Linsitinib,0.950472,0.984417
SK-MG-1,Nilotinib,0.584646,0.974179
SNU-407,Vinblastine,0.928323,0.706013
NCI-H2795,MK-1775,0.965749,0.761084
DBTRG-05MG,Lapatinib,0.971954,0.9573
FLO-1,Linsitinib,0.737154,0.937387
NB14,MK-1775,0.819341,0.547624
DOK,Daporinad,0.980274,0.73685
MKN28,Navitoclax,0.8523940000000001,0.888674
MV-4-11,Trametinib,0.978023,0.459852
HO-1-u-1,Erlotinib,0.8915879999999999,0.8503940000000001
CAL-85-1,Erlotinib,0.960197,0.978676
LS-123,Trametinib,0.979317,0.762821
KP-N-YN,Afatinib,0.987804,0.8829459999999999
NCI-H69,Daporinad,0.970359,0.616169
BICR22,Lapatinib,0.8846149999999999,0.87728
CML-T1,Ruxolitinib,0.952802,0.953118
NCI-H1563,Trametinib,0.511861,0.95732
NCI-H3122,Daporinad,0.818632,0.823951
42-MG-BA,Ulixertinib,0.8951870000000001,0.9414020000000001
NCI-H209,Linsitinib,0.98141,0.968062
CAL-27,Osimertinib,0.251773,0.8726860000000001
MPP-89,Trametinib,0.832635,0.938676
A3-KAW,Gefitinib,0.93309,0.986017
Hs-766T,Vorinostat,0.90185,0.769016
EB-3,Staurosporine,0.978849,0.550616
TT2609-C02,Tamoxifen,0.503709,0.92468
KARPAS-422,Vinblastine,0.884338,0.64003
SNU-398,Trametinib,0.950561,0.868783
VCaP,Navitoclax,0.951432,0.967038
NCI-H1651,Crizotinib,0.811603,0.990768
DMS-114,Vinblastine,0.990531,0.681431
CAPAN-1,Gefitinib,0.440385,0.956946
JiyoyeP-2003,Gefitinib,0.220964,0.984244
SUP-T1,Vorinostat,0.942981,0.693088
SW780,Staurosporine,0.987326,0.540489
HO-1-u-1,MK-1775,0.8955540000000001,0.5696260000000001
SK-PN-DW,Dasatinib,0.933625,0.990163
KINGS-1,Vinblastine,0.965646,0.918375
SH-4,Nilotinib,0.98027,0.953133
GOTO,Palbociclib,0.95464,0.977672
KOPN-8,Crizotinib,0.98173,0.984532
TGBC1TKB,Nilotinib,0.970057,0.959358
NCI-H1755,Crizotinib,0.7692859999999999,0.973436
KALS-1,Sorafenib,0.948176,0.922196
KARPAS-620,MK-1775,0.984946,0.779402
LN-18,Sorafenib,0.114474,0.828775
VA-ES-BJ,Sorafenib,0.879188,0.8784959999999999
KYSE-140,Leflunomide,0.941843,0.815126
EFM-19,Sorafenib,0.927291,0.879099
SAS,Ulixertinib,0.92669,0.770213
NOMO-1,Afatinib,0.684362,0.842717
HT55,Trametinib,0.976006,0.535242
B-CPAP,Gefitinib,0.51352,0.977167
KARPAS-1106P,Lapatinib,0.992801,0.876007
TYK-nu,Crizotinib,0.860456,0.981985
MFE-280,Palbociclib,0.987195,0.972624
CL-11,Erlotinib,0.742622,0.966383
BE2-M17,Afatinib,0.984001,0.869252
EW-3,Sorafenib,0.852974,0.882191
HO-1-N-1,Erlotinib,0.973357,0.91737
CHP-212,Sorafenib,0.976133,0.8645209999999999
UMC-11,Leflunomide,0.970031,0.8866350000000001
NCI-H1694,Trametinib,0.965906,0.949225
SK-OV-3,Ulixertinib,0.983094,0.960828
HSC-4,Dasatinib,0.988934,0.817218
MOLT-16,Nilotinib,0.987754,0.989208
DU-4475,Lapatinib,0.8673559999999999,0.777619
23132-87,Tamoxifen,0.932688,0.9084
TK10,Lapatinib,0.935913,0.8527610000000001
HuO9,Dasatinib,0.977394,0.7402
COLO-668,Linsitinib,0.918696,0.8474860000000001
NCI-H1581,Ulixertinib,0.886972,0.7668345
NCI-H1793,Crizotinib,0.747504,0.974873
D-283MED,Ulixertinib,0.943176,0.9425115
BV-173,Leflunomide,0.934469,0.791737
SF539,Osimertinib,0.902084,0.967455
MDA-MB-231,Vinblastine,0.118924,0.7517189999999999
CL-11,Sorafenib,0.986713,0.8325379999999999
FU97,Palbociclib,0.891452,0.8574299999999999
LS-123,Dabrafenib,0.989145,0.963732
Becker,Lapatinib,0.968154,0.972283
SU8686,Osimertinib,0.979853,0.922722
MS-1,Gefitinib,0.981416,0.993097
KS-1,Staurosporine,0.891943,0.383127
HCC-366,Leflunomide,0.611172,0.917881
MDA-MB-453,Leflunomide,0.947079,0.825391
NCI-H322M,Nilotinib,0.878131,0.959266
KLE,Linsitinib,0.985518,0.945802
CL-11,Vorinostat,0.974636,0.724907
SK-GT-4,Gefitinib,0.984145,0.892869
NCI-H2135,Crizotinib,0.8283799999999999,0.974376
JHH-1,Sorafenib,0.960545,0.8715229999999999
OCI-AML2,Afatinib,0.967264,0.89115
OCI-M1,Afatinib,0.8368,0.8290059999999999
COLO-829,Lapatinib,0.962513,0.958027
HT-1197,Dasatinib,0.965869,0.905682
KG-1,Vinblastine,0.84657,0.5067649999999999
NOMO-1,Vinblastine,0.902202,0.6486770000000001
SK-GT-2,MK-1775,0.264817,0.490735
OCUM-1,Daporinad,0.906109,0.6059829999999999
SK-MEL-2,Navitoclax,0.878734,0.964743
RERF-LC-Sq1,Navitoclax,0.989983,0.8536440000000001
OACM5-1,Lapatinib,0.679917,0.749731
NOS-1,Palbociclib,0.668868,0.8991379999999999
NCI-H2029,Staurosporine,0.989258,0.63269
EJM,Navitoclax,0.8951709999999999,0.7482489999999999
L-540,Afatinib,0.926615,0.8839239999999999
A4-Fuk,Lapatinib,0.766749,0.869293
OVMIU,Dasatinib,0.9649,0.6550159999999999
FU97,Osimertinib,0.92948,0.930365
KG-1,Gefitinib,0.809339,0.991188
DB,Daporinad,0.925336,0.440641
NUGC-4,Linsitinib,0.857627,0.985522
HEC-1,Gefitinib,0.912199,0.984421
KYSE-220,Daporinad,0.719913,0.484228
P32-ISH,Gefitinib,0.480112,0.992657
H-EMC-SS,Crizotinib,0.9113,0.972829
CAL-54,Leflunomide,0.858819,0.860625
MFE-296,Sorafenib,0.329276,0.8696780000000001
SW620,Dabrafenib,0.987566,0.963314
LN-405,Staurosporine,0.988611,0.429013
NCI-H526,Palbociclib,0.7221529999999999,0.986741
Calu-6,Osimertinib,0.889451,0.968595
TGBC24TKB,Osimertinib,0.9410924999999999,0.849151
ESS-1,Gefitinib,0.995932,0.98379
M14,Crizotinib,0.816854,0.987834
RKO,Linsitinib,0.790354,0.97939
CAL-120,Crizotinib,0.603662,0.91919
MSTO-211H,Navitoclax,0.854663,0.55213
MOLP-8,Vinblastine,0.761616,0.684545
NUGC-3,Trametinib,0.879524,0.867742
ECC10,Staurosporine,0.854294,0.486898
GI-ME-N,Vinblastine,0.8376120000000001,0.7490720000000001
Mewo,Gefitinib,0.929087,0.986232
HPAC,Trametinib,0.964291,0.665984
ALL-PO,Tamoxifen,0.993583,0.8823850000000001
LC-1-sq,Leflunomide,0.636109,0.920431
LCLC-103H,Gefitinib,0.773359,0.985257
SNU-5,Dabrafenib,0.840916,0.977627
PWR-1E,Trametinib,0.779482,0.90369
P32-ISH,Dabrafenib,0.972627,0.943227
SUP-HD1,Vinblastine,0.342896,0.57247
CAL-120,Palbociclib,0.952727,0.950472
HuP-T3,Afatinib,0.953362,0.882051
RERF-LC-KJ,Osimertinib,0.98169,0.940152
HCC1395,Trametinib,0.915683,0.935737
TE-6,MK-1775,0.957681,0.703388
KNS-62,MK-1775,0.955091,0.827507
TE-9,Crizotinib,0.925254,0.992839
NCI-H1155,MK-1775,0.973987,0.7557590000000001
MFM-223,Daporinad,0.754876,0.5018050000000001
U-87-MG,Trametinib,0.927913,0.911421
HT-1080,Vinblastine,0.987446,0.641568
BxPC-3,Linsitinib,0.936067,0.933804
NCI-H226,Ruxolitinib,0.972971,0.89475
AsPC-1,Osimertinib,0.981645,0.945689
G-401,Crizotinib,0.929624,0.935895
PFSK-1,Crizotinib,0.9565785,0.952548
NY,Dasatinib,0.958413,0.8947729999999999
HCC1500,Erlotinib,0.7178260000000001,0.976666
KU812,Palbociclib,0.980927,0.8368
ME-1,Leflunomide,0.907162,0.936719
SJRH30,MK-1775,0.987293,0.545569
RERF-GC-1B,Afatinib,0.8610545000000001,0.854692
OVKATE,Osimertinib,0.933156,0.8837700000000001
COLO-320-HSR,Ruxolitinib,0.976448,0.967978
NCI-H1688,Osimertinib,0.901595,0.982339
BV-173,Dasatinib,0.982046,0.17094
COR-L88,Vorinostat,0.580306,0.701066
HEC-1,Crizotinib,0.930878,0.992455
OE19,Ulixertinib,0.894992,0.9471725
KMOE-2,Crizotinib,0.8116140000000001,0.995815
NB7,Osimertinib,0.928409,0.972396
MIA-PaCa-2,Ulixertinib,0.7847529999999999,0.9141895
NUGC-4,Lapatinib,0.5616869999999999,0.7928069999999999
GI-ME-N,Vorinostat,0.813092,0.826368
KARPAS-299,Lapatinib,0.909159,0.953047
SW13,Leflunomide,0.984517,0.907776
NCI-H2722,MK-1775,0.927985,0.887531
NCI-H1688,Ulixertinib,0.965247,0.96997
MKN1,Dasatinib,0.934233,0.8254540000000001
M059J,Trametinib,0.905263,0.95094
MLMA,Palbociclib,0.721018,0.932978
Saos-2,Afatinib,0.693292,0.885927
PANC-04-03,Erlotinib,0.854165,0.876597
KYSE-70,Afatinib,0.8125100000000001,0.90848
CPC-N,Navitoclax,0.7948430000000001,0.615267
EFM-19,Leflunomide,0.931161,0.941062
DSH1,Osimertinib,0.98527,0.729009
OVCAR-3,Erlotinib,0.8785940000000001,0.941204
HuO9,Trametinib,0.7126775000000001,0.938263
L-428,Dabrafenib,0.821673,0.983081
TE-8,Staurosporine,0.7963819999999999,0.173802
CaR-1,Ruxolitinib,0.973295,0.976489
NCI-H520,MK-1775,0.891605,0.708689
ES4,Vinblastine,0.8369969999999999,0.8828450000000001
NCI-H2023,Vinblastine,0.873482,0.7238680000000001
VCaP,Daporinad,0.97691,0.866819
C32,Osimertinib,0.731359,0.963121
NCCIT,Vorinostat,0.919755,0.7693180000000001
HDLM-2,Linsitinib,0.8793549999999999,0.986779
HeLa,Tamoxifen,0.936768,0.956169
LN-405,Palbociclib,0.992594,0.977624
OE19,Crizotinib,0.674429,0.966381
SW684,MK-1775,0.6473479999999999,0.898552
MC-CAR,Sorafenib,0.957889,0.754855
AU565,Trametinib,0.967004,0.990525
NCI-H2029,Ulixertinib,0.430236,0.971523
RCC10RGB,MK-1775,0.655799,0.694967
NCI-H1993,Vinblastine,0.975845,0.666212
BFTC-905,Afatinib,0.798175,0.878064
ETK-1,Ulixertinib,0.976143,0.9648525
ES1,Linsitinib,0.8683290000000001,0.653434
HCC1187,Linsitinib,0.8762139999999999,0.956919
LS-180,Gefitinib,0.922788,0.965617
Hs-746T,Staurosporine,0.959976,0.399156
SW1417,Ulixertinib,0.984621,0.78918
OVCA420,Dabrafenib,0.842717,0.958236
C-4-I,Ruxolitinib,0.98114,0.957182
ONS-76,Linsitinib,0.956996,0.97036
MDA-MB-157,Leflunomide,0.979607,0.856532
NEC8,Navitoclax,0.980612,0.985983
RPMI-6666,Daporinad,0.848894,0.6213390000000001
MES-SA,Staurosporine,0.981779,0.356126
KELLY,Gefitinib,0.846305,0.986105
HT-3,Gefitinib,0.8044720000000001,0.966384
LK-2,Leflunomide,0.487969,0.835208
NCI-H1581,Vorinostat,0.968644,0.735985
MDST8,Palbociclib,0.984251,0.8882399999999999
HCC-78,Nilotinib,0.987479,0.982421
KP-1N,Nilotinib,0.4421350000000001,0.934297
HCC2998,Navitoclax,0.975608,0.773332
NCI-H1048,Dabrafenib,0.966761,0.985713
NUGC-4,MK-1775,0.9127265,0.8261930000000001
WM35,Navitoclax,0.675549,0.975868
CAL-148,Dasatinib,0.959413,0.968838
HCC1143,Nilotinib,0.976496,0.948191
NCI-H1092,Navitoclax,0.604825,0.655799
PC-14,Osimertinib,0.961652,0.533875
RERF-LC-Sq1,Staurosporine,0.96723,0.394933
HCC2218,Palbociclib,0.973744,0.933138
COLO-824,Sorafenib,0.884553,0.899172
DSH1,Trametinib,0.749816,0.8577790000000001
CFPAC-1,Osimertinib,0.957506,0.919108
MKN45,Trametinib,0.392971,0.5835600000000001
BICR10,Tamoxifen,0.96915,0.926969
D-283MED,Osimertinib,0.973159,0.926985
IM-95,Afatinib,0.8622549999999999,0.8822270000000001
EFM-19,Navitoclax,0.952979,0.78573
LB831-BLC,Osimertinib,0.995054,0.988879
UACC-257,Ruxolitinib,0.970951,0.977586
NCI-H1651,Leflunomide,0.917939,0.87071
SKG-IIIa,Palbociclib,0.989504,0.973737
VMRC-RCZ,Erlotinib,0.912119,0.95792
JIMT-1,Navitoclax,0.883927,0.7864140000000001
SW982,Leflunomide,0.904648,0.911975
SNU-C2B,Dasatinib,0.8230120000000001,0.901944
KMRC-20,Trametinib,0.98295,0.956237
Daoy,Tamoxifen,0.8972979999999999,0.979809
TGBC1TKB,Linsitinib,0.906324,0.963439
SCC-15,Nilotinib,0.983541,0.986469
DB,Lapatinib,0.912552,0.8244739999999999
HCC1937,Palbociclib,0.866067,0.980532
SLVL,Navitoclax,0.901591,0.621192
EoL-1-cell,Tamoxifen,0.983095,0.898436
EGI-1,Nilotinib,0.80584,0.982523
C2BBe1,Nilotinib,0.535756,0.912643
EW-3,Ruxolitinib,0.978073,0.984946
PC-3,MK-1775,0.93976,0.860875
G-402,Vorinostat,0.248648,0.8362620000000001
SKG-IIIa,Erlotinib,0.971931,0.967753
G-292-Clone-A141B1,Staurosporine,0.463909,0.301852
NCI-H847,Gefitinib,0.960873,0.990079
JHH-6,Leflunomide,0.541337,0.8808299999999999
HeLa,Afatinib,0.235505,0.974636
Daudi,Tamoxifen,0.980029,0.988863
OV-90,Navitoclax,0.939866,0.784671
ESO51,Gefitinib,0.956746,0.975049
BV-173,Linsitinib,0.104441,0.956375
CAPAN-2,Dasatinib,0.952011,0.669409
CL-34,Ruxolitinib,0.8911020000000001,0.969358
EW-24,Dabrafenib,0.949705,0.961829
HCC38,Gefitinib,0.89795,0.983326
ML-2,Dabrafenib,0.882891,0.971885
HT-1197,Afatinib,0.824593,0.913485
CAL-62,Tamoxifen,0.945327,0.928444
LN-405,Afatinib,0.865232,0.965451
UACC-812,Daporinad,0.85421,0.939926
MHH-CALL-2,Trametinib,0.931802,0.979406
SCC-9,Leflunomide,0.7771520000000001,0.794111
FU97,Vinblastine,0.939805,0.721716
PA-TU-8988T,Crizotinib,0.800187,0.989264
H-EMC-SS,Nilotinib,0.935042,0.98219
HT-144,Sorafenib,0.928193,0.79055
NCI-H1666,Nilotinib,0.960859,0.979766
CHSA8926,Palbociclib,0.983397,0.984683
Daudi,Dabrafenib,0.961467,0.924817
NCI-H211,Nilotinib,0.89571,0.959195
PANC-03-27,Palbociclib,0.335663,0.939304
UACC-257,Dasatinib,0.745324,0.958114
NCI-H1299,Sorafenib,0.908752,0.901105
SKN,Dasatinib,0.8586,0.687347
MFM-223,Ribociclib,0.891275,0.920446
SW1088,Tamoxifen,0.841359,0.920914
EC-GI-10,Trametinib,0.926663,0.776617
OAW-42,Dasatinib,0.969736,0.840934
EW-24,Linsitinib,0.815628,0.8799290000000001
NCI-H250,Crizotinib,0.8232870000000001,0.97583
CADO-ES1,Crizotinib,0.972482,0.983164
AN3-CA,Navitoclax,0.720246,0.650362
M059J,Sorafenib,0.94057,0.920685
NCI-H1693,Lapatinib,0.394127,0.8744190000000001
ATN-1,Linsitinib,0.876842,0.872455
KATOIII,Erlotinib,0.984574,0.954463
5637,Dabrafenib,0.6335149999999999,0.961615
IA-LM,Ulixertinib,0.918215,0.897114
ES1,Lapatinib,0.985013,0.860102
NCI-H82,Staurosporine,0.940108,0.370787
SK-GT-4,Vinblastine,0.8516819999999999,0.77959
DMS-114,Osimertinib,0.8952459999999999,0.957851
KELLY,Linsitinib,0.920992,0.966424
SW1088,Osimertinib,0.984934,0.9437
PANC-04-03,Nilotinib,0.774334,0.963461
RCC10RGB,Lapatinib,0.705525,0.7107439999999999
KM12,Nilotinib,0.965608,0.971214
LoVo,Gefitinib,0.991936,0.898775
Ramos-2G6-4C10,Ulixertinib,0.985257,0.997701
Hs-746T,MK-1775,0.941639,0.7181109999999999
NCI-H2227,Afatinib,0.916064,0.984642
VAL,Gefitinib,0.984618,0.990426
VMRC-LCD,Leflunomide,0.45795,0.866614
SW1116,Palbociclib,0.975901,0.981207
SW982,Daporinad,0.989787,0.693503
TC-YIK,Ulixertinib,0.762821,0.8487435000000001
HuO-3N1,Dabrafenib,0.839354,0.969845
WSU-NHL,Dabrafenib,0.914886,0.802296
HuCCT1,Afatinib,0.74315,0.8020079999999999
TE-9,Ruxolitinib,0.986677,0.988233
PA-TU-8902,Palbociclib,0.89331,0.911339
TGW,Nilotinib,0.891893,0.989744
C3A,Vorinostat,0.37733,0.7689239999999999
HCC1395,Erlotinib,0.554634,0.968186
ES1,Dabrafenib,0.931116,0.96781
C-4-I,Dasatinib,0.875933,0.906311
RPMI-7951,Lapatinib,0.954485,0.8662489999999999
HCC1599,Staurosporine,0.953076,0.307278
SW1573,Linsitinib,0.669823,0.954624
TE-6,Crizotinib,0.977904,0.984507
PC-14,Staurosporine,0.980951,0.259149
GB-1,Navitoclax,0.5767399999999999,0.850886
KE-37,Leflunomide,0.954131,0.8824270000000001
UACC-812,Trametinib,0.960828,0.969526
OVCAR-3,Crizotinib,0.7836850000000001,0.991783
DiFi,Staurosporine,0.545462,0.333762
EW-22,Ulixertinib,0.97744,0.968527
TOV-21G,Ulixertinib,0.921054,0.9119415
BT-474,Vinblastine,0.814962,0.8392870000000001
SNU-398,Ruxolitinib,0.917926,0.975848
FTC-133,Gefitinib,0.714069,0.941565
MOLM-13,Lapatinib,0.8583139999999999,0.883295
HCC1500,Crizotinib,0.863682,0.977904
FTC-133,Vorinostat,0.91899,0.820153
JVM-2,Palbociclib,0.856735,0.72016
SU-DHL-10,Erlotinib,0.960993,0.980542
CHP-134,Nilotinib,0.974281,0.974653
NCI-H596,Ruxolitinib,0.4627439999999999,0.979462
MDA-MB-453,Linsitinib,0.316077,0.938908
Hs-578-T,Sorafenib,0.613372,0.856433
SW13,Tamoxifen,0.960888,0.937139
RPMI-6666,Ulixertinib,0.606753,0.9086069999999999
RCM-1,Staurosporine,0.875296,0.5062180000000001
BxPC-3,Dabrafenib,0.737875,0.950656
SK-LU-1,Trametinib,0.798764,0.8376309999999999
EPLC-272H,MK-1775,0.973812,0.5007050000000001
LB831-BLC,Gefitinib,0.970984,0.98423
NB69,Sorafenib,0.4346890000000001,0.872906
H9,Linsitinib,0.941296,0.960599
NCI-H2373,Osimertinib,0.947062,0.947881
RF-48,Nilotinib,0.988468,0.991666
IGROV-1,Dasatinib,0.883426,0.520343
SK-UT-1,Palbociclib,0.982552,0.982264
NY,Navitoclax,0.403241,0.858662
AM-38,Crizotinib,0.938484,0.95539
DB,Gefitinib,0.933138,0.835749
CHP-212,Linsitinib,0.934878,0.8999520000000001
HCC1419,Trametinib,0.7386729999999999,0.98438
UACC-812,Afatinib,0.8374659999999999,0.772934
KMOE-2,Ulixertinib,0.5752390000000001,0.7420795
OCI-AML2,Staurosporine,0.909888,0.019433
MFM-223,Trametinib,0.902129,0.8619479999999999
NCI-H524,Afatinib,0.986438,0.7884359999999999
VCaP,MK-1775,0.191451,0.855115
NCI-H1341,Navitoclax,0.945378,0.388278
KYM-1,Gefitinib,0.360512,0.98969
NCI-H1623,Ruxolitinib,0.856123,0.95045
C2BBe1,Navitoclax,0.868718,0.731342
HO-1-u-1,Gefitinib,0.9800095,0.850168
LCLC-97TM1,Leflunomide,0.951307,0.922582
ARH-77,Nilotinib,0.954151,0.950279
WIL2-NS,Vorinostat,0.701425,0.761201
RPMI-7951,Staurosporine,0.839141,0.066434
DK-MG,Afatinib,0.868933,0.8385600000000001
A549,Crizotinib,0.938396,0.975586
TK10,Ulixertinib,0.953928,0.9133065
WM1552C,Vinblastine,0.560443,0.686415
SW1271,Sorafenib,0.961968,0.95198
