CELL_LINE_NAME,DRUG_NAME,AUC
huH-1,Nilotinib,0.9732299999999999
NCI-H2141,Dasatinib,0.9872139999999999
SH-4,Tamoxifen,0.971634
ML-2,Osimertinib,0.9797
OCUM-1,Dabrafenib,0.9707120000000001
NEC8,Afatinib,0.9172040000000001
J82,Palbociclib,0.980039
EW-13,Gefitinib,0.982875
NCI-H1944,Vinblastine,0.777597
647-V,Gefitinib,0.981245
HT-1376,Dasatinib,0.974634
OE33,Osimertinib,0.951463
OAW-42,Vorinostat,0.852244
DU-4475,Ulixertinib,0.5789679999999999
AGS,Lapatinib,0.931409
A204,Leflunomide,0.867685
MIA-PaCa-2,Dabrafenib,0.964291
MOLM-13,Dabrafenib,0.8849899999999999
OCI-M1,Leflunomide,0.9028139999999999
RH-1,Gefitinib,0.980427
U-118-MG,Osimertinib,0.9279569999999999
DSH1,Linsitinib,0.870417
OAW-42,Vinblastine,0.936768
RT-112,Trametinib,0.842568
TYK-nu,Lapatinib,0.921041
SW780,Leflunomide,0.8993329999999999
NCI-H810,Gefitinib,0.986791
NCI-H211,Ruxolitinib,0.982877
T-T,Linsitinib,0.9581780000000001
LU-165,Gefitinib,0.982558
NCI-H322M,Gefitinib,0.705716
SUP-M2,Trametinib,0.990431
WM793B,Osimertinib,0.971757
NCI-H1355,Dasatinib,0.944635
RT-112,MK-1775,0.5952810000000001
SCC-9,Gefitinib,0.9475459999999999
NCI-H513,Crizotinib,0.9814200000000001
MOLT-4,Dasatinib,0.993583
MIA-PaCa-2,Vinblastine,0.648632
PA-TU-8902,Afatinib,0.908018
TE-9,MK-1775,0.723349
NB10,Gefitinib,0.980231
PA-1,Ruxolitinib,0.968618
OAW-28,Navitoclax,0.565195
NCI-H524,Dabrafenib,0.976879
BxPC-3,Vinblastine,0.767444
A498,Trametinib,0.946335
SK-MM-2,Gefitinib,0.989489
ES1,Palbociclib,0.733162
PF-382,Sorafenib,0.7549170000000001
CAL-29,Dasatinib,0.743067
CAL-39,Palbociclib,0.9079379999999999
HCC1806,Trametinib,0.879351
NY,Leflunomide,0.897699
OACM5-1,Palbociclib,0.869201
U-266,Daporinad,0.9510350000000001
NCI-H441,Osimertinib,0.962098
KALS-1,Nilotinib,0.955892
SK-OV-3,Leflunomide,0.821192
MHH-CALL-2,Tamoxifen,0.8625219999999999
OACp4C,Vorinostat,0.765925
KU-19-19,Lapatinib,0.891425
NCI-H2795,Dabrafenib,0.802527
OCI-AML3,Linsitinib,0.938911
HT-1080,Osimertinib,0.95524
VM-CUB-1,Dasatinib,0.9474540000000001
NCI-H1793,Palbociclib,0.957873
42-MG-BA,Nilotinib,0.942049
NB69,Tamoxifen,0.876819
DEL,Palbociclib,0.841583
P12-ICHIKAWA,Sorafenib,0.77188
SW626,Vorinostat,0.779841
KYSE-220,MK-1775,0.5949260000000001
CS1,Trametinib,0.884762
RPMI-8226,Staurosporine,0.124474
CAL-78,Dabrafenib,0.977835
NCI-H650,Navitoclax,0.961633
TGBC11TKB,Tamoxifen,0.9490540000000001
HCC2998,Staurosporine,0.313269
TC-71,Staurosporine,0.465397
KNS-62,Linsitinib,0.9782620000000001
LNCaP-Clone-FGC,Dabrafenib,0.945232
DBTRG-05MG,Vorinostat,0.8932110000000001
NCI-H2373,Navitoclax,0.9294680000000001
LNZTA3WT4,Staurosporine,0.24877
HT-29,MK-1775,0.5201100000000001
KP-3,Sorafenib,0.954548
COLO-320-HSR,Afatinib,0.8803120000000001
NCI-H358,Staurosporine,0.29170300000000005
MS-1,Daporinad,0.363365
IMR-5,Gefitinib,0.990025
SW684,Ulixertinib,0.9556885
U251,Ulixertinib,0.915479
OS-RC-2,Navitoclax,0.9399629999999999
LN-229,Trametinib,0.911592
SW1710,Dabrafenib,0.981211
MCF7,Ribociclib,0.927931
CA46,Osimertinib,0.946191
8305C,Navitoclax,0.847858
DMS-53,Afatinib,0.8743209999999999
HH,Ulixertinib,0.919858
SF539,Daporinad,0.412624
U-87-MG,Erlotinib,0.9447840000000001
OCUB-M,Ruxolitinib,0.986643
PANC-08-13,Ruxolitinib,0.9652280000000001
ESO51,Vorinostat,0.788485
RCC10RGB,Linsitinib,0.904819
KYAE-1,Erlotinib,0.9076129999999999
NCI-H1417,Nilotinib,0.8682120000000001
GCT,Linsitinib,0.96703
SF539,Vorinostat,0.857625
LU-65,Trametinib,0.5164340000000001
NCI-H650,Afatinib,0.9269620000000001
TGW,Vinblastine,0.592251
WM793B,Trametinib,0.853849
DU-145,Trametinib,0.974007
SW1463,Leflunomide,0.9277209999999999
EW-22,Osimertinib,0.959166
SNU-1,Dasatinib,0.982395
SW1088,Ulixertinib,0.9422605
NCI-H1838,Palbociclib,0.9683649999999999
SK-MEL-24,Gefitinib,0.976234
NCI-H358,Sorafenib,0.937884
SUP-B15,Gefitinib,0.99159
VCaP,Tamoxifen,0.9169459999999999
MOG-G-CCM,Dabrafenib,0.981001
Calu-6,Afatinib,0.8855190000000001
BL-41,Osimertinib,0.9976280000000001
A253,Afatinib,0.874873
TOV-21G,Vorinostat,0.81619
KELLY,Ruxolitinib,0.991741
PANC-04-03,Sorafenib,0.932119
HCC1500,Osimertinib,0.9831049999999999
NCI-H2023,Vorinostat,0.85421
AM-38,Ulixertinib,0.852441
DMS-53,Vinblastine,0.9762280000000001
BFTC-909,Lapatinib,0.798025
RS4-11,Osimertinib,0.961878
A549,MK-1775,0.755783
MS751,Lapatinib,0.9168879999999999
MV-4-11,Ulixertinib,0.7604960000000001
NCI-H1694,Dasatinib,0.989467
NCI-H1417,Dasatinib,0.9652270000000001
CAL-148,Erlotinib,0.965933
MKN7,Lapatinib,0.718426
A253,Ruxolitinib,0.9898049999999999
786-0,Dasatinib,0.814832
RT-112,Leflunomide,0.92035
NUGC-3,Dasatinib,0.848879
SKN,Sorafenib,0.8982120000000001
RKN,Tamoxifen,0.960859
NCI-H513,Trametinib,0.796425
SK-MG-1,Palbociclib,0.963592
MDA-MB-415,Tamoxifen,0.96572
NCI-H520,Staurosporine,0.566533
D-392MG,Crizotinib,0.9880059999999999
AU565,Ruxolitinib,0.973751
SW1463,MK-1775,0.725637
SK-MEL-1,Lapatinib,0.9670850000000001
SCC-4,Tamoxifen,0.9550879999999999
BFTC-905,Sorafenib,0.855191
SUP-B15,Tamoxifen,0.9729450000000001
BV-173,Afatinib,0.793146
FLO-1,Leflunomide,0.8931399999999999
SK-MM-2,Crizotinib,0.984326
TC-YIK,Erlotinib,0.9543889999999999
HH,Erlotinib,0.9838889999999999
MOLT-16,Linsitinib,0.9868530000000001
Daoy,Crizotinib,0.98601
NALM-6,Sorafenib,0.9008309999999999
CL-11,Vinblastine,0.9133600000000001
WIL2-NS,Gefitinib,0.9916229999999999
8-MG-BA,Osimertinib,0.9831700000000001
NCI-H1417,Gefitinib,0.98164
PL18,MK-1775,0.814599
PFSK-1,Navitoclax,0.898049
SK-GT-2,Leflunomide,0.9200299999999999
KYAE-1,Daporinad,0.661516
KYAE-1,Lapatinib,0.504721
OACp4C,Vinblastine,0.710013
EFO-21,Afatinib,0.8616739999999999
HD-MY-Z,Palbociclib,0.9452879999999999
KLE,Palbociclib,0.97214
HuP-T3,Ulixertinib,0.8751990000000001
SAS,Nilotinib,0.9234
KARPAS-422,Erlotinib,0.9759680000000001
BFTC-909,Gefitinib,0.9855790000000001
BFTC-905,Vinblastine,0.422292
BxPC-3,Vorinostat,0.8653569999999999
huH-1,Ulixertinib,0.9382719999999999
UACC-62,Afatinib,0.8891620000000001
ALL-SIL,Tamoxifen,0.9724520000000001
MONO-MAC-6,Staurosporine,0.036564
Daudi,Erlotinib,0.966043
SJSA-1,Navitoclax,0.875919
RPMI-6666,Afatinib,0.761992
NEC8,Gefitinib,0.9908399999999999
TUR,Sorafenib,0.8961180000000001
KMS-12-BM,Nilotinib,0.9762
HT-3,Leflunomide,0.873617
SW1783,Sorafenib,0.871183
NOS-1,Ruxolitinib,0.9882340000000001
CW-2,Erlotinib,0.946688
SK-N-DZ,Osimertinib,0.953882
WIL2-NS,Ulixertinib,0.8749359999999999
VMRC-LCD,Vinblastine,0.8523940000000001
A101D,Erlotinib,0.930753
SW626,Palbociclib,0.940227
DU-145,MK-1775,0.86329
BE-13,Linsitinib,0.9078719999999999
MDA-MB-157,Ribociclib,0.984669
KY821,Erlotinib,0.985617
NCI-H1975,Ulixertinib,0.8544285
HPAC,Osimertinib,0.957149
CADO-ES1,Tamoxifen,0.9686370000000001
ESS-1,Linsitinib,0.9800610000000001
NCI-H747,Tamoxifen,0.8811709999999999
KM12,Gefitinib,0.9688399999999999
DOK,Gefitinib,0.682297
NCI-H526,Daporinad,0.47911000000000004
FU-OV-1,Lapatinib,0.8872129999999999
HCC-78,Dabrafenib,0.977835
MFE-319,Erlotinib,0.935702
SR,Crizotinib,0.62371
Hey,Trametinib,0.531836
L-1236,Dasatinib,0.9753639999999999
U-118-MG,MK-1775,0.846558
EGI-1,Trametinib,0.910551
LNCaP-Clone-FGC,Nilotinib,0.9021290000000001
P30-OHK,Linsitinib,0.9779049999999999
DEL,Ruxolitinib,0.8961290000000001
NCI-H1573,Tamoxifen,0.9761549999999999
NCI-H1355,Vinblastine,0.719237
K-562,Vinblastine,0.565376
SCC-9,Lapatinib,0.837305
SK-GT-4,Afatinib,0.754577
Hey,Erlotinib,0.909825
KY821,Osimertinib,0.982692
CL-11,Nilotinib,0.962933
KMRC-20,Navitoclax,0.954232
CAL-72,Vorinostat,0.7928390000000001
NOS-1,Gefitinib,0.9746530000000001
SIMA,Leflunomide,0.8923030000000001
OCI-AML2,Linsitinib,0.9791290000000001
SN12C,Palbociclib,0.968218
MOG-G-CCM,Gefitinib,0.9829690000000001
OVISE,MK-1775,0.6883670000000001
KNS-62,Vinblastine,0.7851100000000001
TE-8,Trametinib,0.815894
Becker,Gefitinib,0.9785360000000001
BFTC-905,Tamoxifen,0.8947950000000001
HC-1,Gefitinib,0.992634
HMV-II,Nilotinib,0.834217
MOLM-13,Crizotinib,0.854136
HOS,Sorafenib,0.910465
LB771-HNC,Nilotinib,0.9741629999999999
NCI-H28,Ruxolitinib,0.9604790000000001
EPLC-272H,Dabrafenib,0.969367
OVKATE,Staurosporine,0.593703
NCI-H2804,Afatinib,0.9595540000000001
KP-N-YN,Ruxolitinib,0.9386040000000001
RCM-1,Leflunomide,0.8744930000000001
SNG-M,Dabrafenib,0.9457899999999999
647-V,Dasatinib,0.8963899999999999
NCI-H2228,Crizotinib,0.843053
MDA-MB-453,Lapatinib,0.723012
OE21,MK-1775,0.6459729999999999
NCI-H1435,Nilotinib,0.9961
HuP-T4,Ulixertinib,0.9200915
MRK-nu-1,MK-1775,0.8680620000000001
MFE-280,Vorinostat,0.891475
G-402,Vinblastine,0.686584
RS4-11,Dasatinib,0.963521
PF-382,Nilotinib,0.94765
COLO-684,Erlotinib,0.961342
769-P,Trametinib,0.842917
CHP-212,Trametinib,0.167405
SW872,Vinblastine,0.788465
ETK-1,Staurosporine,0.279513
NB7,Sorafenib,0.879942
TGW,Lapatinib,0.9426110000000001
SUP-M2,Palbociclib,0.9326979999999999
BB49-HNC,Staurosporine,0.113446
RT4,Osimertinib,0.982893
SNU-423,MK-1775,0.735799
NB69,Linsitinib,0.7847529999999999
DOV13,Leflunomide,0.885078
MDA-MB-361,Ribociclib,0.982166
CHL-1,Staurosporine,0.467529
SNU-387,Osimertinib,0.9406209999999999
TGW,Osimertinib,0.9546889999999999
SK-MG-1,Sorafenib,0.92868
NCI-H1792,Navitoclax,0.863015
JVM-3,Staurosporine,0.22053699999999998
NB7,Gefitinib,0.985223
OAW-42,Tamoxifen,0.940716
PANC-04-03,Staurosporine,0.675549
KARPAS-45,Vorinostat,0.600691
G-361,Trametinib,0.407387
MLMA,Sorafenib,0.891222
EVSA-T,Staurosporine,0.21024600000000002
Hs-746T,Palbociclib,0.964825
SW982,Dasatinib,0.588741
Ramos-2G6-4C10,Gefitinib,0.992074
TGBC24TKB,Staurosporine,0.44736499999999996
HCT-15,Nilotinib,0.9673120000000001
HuP-T3,Dasatinib,0.716684
CCRF-CEM,Nilotinib,0.9487120000000001
LoVo,Linsitinib,0.958341
BT-20,Crizotinib,0.9898680000000001
NCI-H1876,Afatinib,0.8611610000000001
DU-145,Linsitinib,0.985408
WM-115,Crizotinib,0.9865389999999999
Mo-T,Ulixertinib,0.9237844999999999
SW1088,MK-1775,0.7832210000000001
SR,Afatinib,0.7604989999999999
BV-173,Ruxolitinib,0.95445
NCI-H1869,Tamoxifen,0.9409780000000001
BFTC-905,Gefitinib,0.988958
HSC-3,Osimertinib,0.866067
PEO1,Gefitinib,0.974258
TE-1,Ulixertinib,0.9010879999999999
RH-1,Erlotinib,0.951307
ECC10,Navitoclax,0.347466
NCI-H522,Gefitinib,0.9599639999999999
LNCaP-Clone-FGC,Crizotinib,0.953968
RKN,Nilotinib,0.9844930000000001
NCI-H727,Vorinostat,0.8713110000000001
SUP-HD1,Lapatinib,0.935308
HuO-3N1,Osimertinib,0.98016
CAMA-1,Palbociclib,0.9506399999999999
EPLC-272H,Ulixertinib,0.911394
G-292-Clone-A141B1,Linsitinib,0.8740100000000001
MDA-MB-330,Crizotinib,0.979722
EFO-27,Afatinib,0.853678
BICR78,Trametinib,0.86262
SW780,Dasatinib,0.920515
K-562,Ruxolitinib,0.958945
MHH-PREB-1,Staurosporine,0.699458
NCI-H1693,Navitoclax,0.9343889999999999
LCLC-103H,Ulixertinib,0.9613555
CAL-62,Palbociclib,0.982504
NY,Vinblastine,0.5420689999999999
DEL,MK-1775,0.409033
CCK-81,Afatinib,0.431576
CGTH-W-1,Afatinib,0.897523
ASH-3,Vinblastine,0.685593
OVMIU,Ruxolitinib,0.9739959999999999
HEC-1,Afatinib,0.913128
NUGC-3,Staurosporine,0.24903499999999998
BB49-HNC,Trametinib,0.6623760000000001
BICR22,Ruxolitinib,0.984591
JVM-3,MK-1775,0.356713
SW837,Afatinib,0.881657
Hs-766T,MK-1775,0.76559
GCT,Osimertinib,0.9636979999999999
GCIY,Nilotinib,0.986574
NOMO-1,Crizotinib,0.994481
TE-4,Navitoclax,0.983516
OVCAR-5,Palbociclib,0.8338559999999999
AGS,Osimertinib,0.983773
HCC2157,Leflunomide,0.890241
SW900,Vinblastine,0.807725
MONO-MAC-6,Palbociclib,0.8662639999999999
GCIY,MK-1775,0.8243879999999999
SW684,Tamoxifen,0.964075
PL4,Dabrafenib,0.968778
H4,Dabrafenib,0.9575450000000001
NCI-H1048,Ruxolitinib,0.973831
NCI-H1693,Vorinostat,0.779439
YT,Sorafenib,0.878813
HD-MY-Z,Erlotinib,0.9656459999999999
PCI-30,Osimertinib,0.9087569999999999
CAL-120,Ruxolitinib,0.9677120000000001
Hs-746T,Navitoclax,0.875401
MIA-PaCa-2,Afatinib,0.9052959999999999
A253,Gefitinib,0.962793
OCUB-M,Dabrafenib,0.9248040000000001
PL4,Erlotinib,0.9667610000000001
JURL-MK1,Navitoclax,0.6057859999999999
SK-N-SH,Trametinib,0.8708610000000001
NCI-H2029,Crizotinib,0.980408
LoVo,Leflunomide,0.890498
Detroit562,Vinblastine,0.5317470000000001
HuH-7,Afatinib,0.9791030000000001
HSC-3,Gefitinib,0.8930440000000001
PFSK-1,Staurosporine,0.36886199999999997
KYSE-220,Vinblastine,0.616698
TCCSUP,Palbociclib,0.9775299999999999
HuO-3N1,Lapatinib,0.953943
NY,Erlotinib,0.9723709999999999
SNU-C2B,Afatinib,0.8206979999999999
MDA-MB-231,Erlotinib,0.9792190000000001
KURAMOCHI,Ulixertinib,0.8950705000000001
OV-56,Erlotinib,0.976181
EoL-1-cell,Dabrafenib,0.8709
SUIT-2,Linsitinib,0.960873
TE-5,Ruxolitinib,0.9745739999999999
SW1417,Sorafenib,0.896623
HSC-4,Linsitinib,0.989416
HOP-92,Afatinib,0.9273459999999999
VMRC-RCZ,Gefitinib,0.971902
HEC-1,Linsitinib,0.974165
DBTRG-05MG,Leflunomide,0.8787729999999999
CL-40,Crizotinib,0.8860870000000001
ES6,Trametinib,0.9506879999999999
OCUB-M,Sorafenib,0.774185
VAL,MK-1775,0.537279
OPM-2,Daporinad,0.593011
NOMO-1,Dabrafenib,0.9827040000000001
HO-1-N-1,Trametinib,0.746514
KYSE-70,Ulixertinib,0.956201
A253,Tamoxifen,0.967958
A375,Nilotinib,0.9834860000000001
KARPAS-45,Gefitinib,0.974643
A427,Linsitinib,0.926632
SW837,Ulixertinib,0.9024805
REH,Sorafenib,0.928327
RXF393,Ruxolitinib,0.9449040000000001
SK-N-DZ,Dabrafenib,0.918623
CA46,Dabrafenib,0.9375629999999999
NCI-H1299,Tamoxifen,0.9739030000000001
MOG-G-UVW,Erlotinib,0.989403
ME-1,Staurosporine,0.423967
HCC-44,Dasatinib,0.625791
NCI-H2595,Ruxolitinib,0.965458
OVCAR-5,Tamoxifen,0.9587760000000001
HCC1419,Tamoxifen,0.950943
IGROV-1,Leflunomide,0.845874
PSN1,Crizotinib,0.9896799999999999
PA-1,Crizotinib,0.983326
EW-7,Leflunomide,0.8943690000000001
OVCAR-3,MK-1775,0.608879
KGN,Gefitinib,0.97151
HCC-827,MK-1775,0.698919
HuH-7,Vorinostat,0.862821
KYSE-410,Sorafenib,0.8541030000000001
BT-20,MK-1775,0.8742850000000001
P32-ISH,Trametinib,0.9700059999999999
C2BBe1,Lapatinib,0.87056
NOMO-1,Navitoclax,0.739138
NCI-H2122,Vinblastine,0.317157
NB14,Ulixertinib,0.911944
HT-144,MK-1775,0.775935
SK-LMS-1,Tamoxifen,0.9829600000000001
HT-1197,Vorinostat,0.785245
NCI-H1573,Staurosporine,0.468628
LCLC-103H,Crizotinib,0.988611
AU565,Navitoclax,0.844202
IST-MES1,Linsitinib,0.88974
ST486,Vinblastine,0.443532
KYM-1,Linsitinib,0.968299
CPC-N,Erlotinib,0.978974
SK-MEL-2,Nilotinib,0.9967030000000001
SUP-HD1,Palbociclib,0.968304
GDM-1,Crizotinib,0.913688
HuP-T3,Sorafenib,0.888843
MEL-JUSO,Dasatinib,0.9879620000000001
MES-SA,Erlotinib,0.957498
P12-ICHIKAWA,Linsitinib,0.957309
KMS-12-BM,Staurosporine,0.10610499999999999
NCI-H1092,Palbociclib,0.9801489999999999
RCC-JW,Dasatinib,0.665822
DU-145,Ruxolitinib,0.986234
AsPC-1,Vinblastine,0.9576870000000001
HOP-62,Palbociclib,0.9755969999999999
NCI-H508,Palbociclib,0.824109
KYSE-450,Ulixertinib,0.90576
JURL-MK1,MK-1775,0.398859
NCI-H209,MK-1775,0.49006700000000003
HGC-27,Afatinib,0.879367
SF539,Erlotinib,0.964003
639-V,Ulixertinib,0.9431755
ECC10,Erlotinib,0.956046
NCI-H522,Sorafenib,0.9422719999999999
NCI-H2452,Staurosporine,0.24247600000000002
UACC-812,Sorafenib,0.8312709999999999
SNU-407,Dabrafenib,0.9656969999999999
EPLC-272H,Trametinib,0.791366
EW-18,Navitoclax,0.463863
JVM-2,Afatinib,0.7582220000000001
JHH-6,Sorafenib,0.908634
KG-1,Trametinib,0.9266909999999999
RCM-1,Ulixertinib,0.8246065
IGR-37,Leflunomide,0.8837870000000001
AU565,Crizotinib,0.9422229999999999
C3A,MK-1775,0.8257110000000001
NCI-H2228,Sorafenib,0.895125
HDLM-2,Osimertinib,0.9857370000000001
HLE,Vorinostat,0.8888030000000001
SNU-16,Ulixertinib,0.923532
PANC-08-13,MK-1775,0.824682
NCI-H441,MK-1775,0.860549
JHU-022,Daporinad,0.7591180000000001
GA-10,Linsitinib,0.956777
MKN28,Dasatinib,0.8991709999999999
OVCAR-5,Vinblastine,0.848282
NB7,Vinblastine,0.890244
AM-38,Gefitinib,0.9814780000000001
NCI-H1581,Navitoclax,0.8221229999999999
GOTO,Vorinostat,0.750128
A2058,Sorafenib,0.907173
TCCSUP,Dabrafenib,0.976485
A673,Afatinib,0.904035
HPAF-II,Vorinostat,0.8835120000000001
HCC1428,Staurosporine,0.530808
RERF-LC-KJ,Palbociclib,0.9764860000000001
CAL-85-1,Leflunomide,0.8641209999999999
Becker,Navitoclax,0.969957
YAPC,Sorafenib,0.882091
HPAC,Crizotinib,0.946161
WM793B,Leflunomide,0.9305969999999999
TE-15,Dabrafenib,0.960566
HCC70,Daporinad,0.755373
ATN-1,Osimertinib,0.98964
CAL-54,Linsitinib,0.9146299999999999
SK-MES-1,Palbociclib,0.964691
SK-LMS-1,Afatinib,0.9190299999999999
EW-13,MK-1775,0.928177
NCI-H2795,Daporinad,0.753879
TE-5,Linsitinib,0.9658690000000001
NB12,Lapatinib,0.8401549999999999
NCI-H2804,Linsitinib,0.9722430000000001
MDA-MB-330,Tamoxifen,0.945233
OVMIU,Gefitinib,0.772779
COR-L279,Palbociclib,0.966455
FU-OV-1,Erlotinib,0.9615739999999999
OE33,Erlotinib,0.945327
EFM-192A,Erlotinib,0.939651
ML-2,Ruxolitinib,0.9613459999999999
A3-KAW,Trametinib,0.897408
HCC2998,Vinblastine,0.5094529999999999
HC-1,Navitoclax,0.8735129999999999
SK-MEL-2,Afatinib,0.9019020000000001
RKN,Linsitinib,0.959593
AU565,Tamoxifen,0.929298
A3-KAW,Palbociclib,0.655462
OVTOKO,MK-1775,0.747208
BICR78,Linsitinib,0.915674
697,Ruxolitinib,0.9903959999999999
TE-8,Nilotinib,0.976491
SK-MM-2,Trametinib,0.9916200000000001
NCI-H3122,Dasatinib,0.9717049999999999
SNU-C1,Afatinib,0.922319
EM-2,Erlotinib,0.949624
L-428,Nilotinib,0.966047
NCI-H209,Osimertinib,0.981708
OVCAR-3,Ruxolitinib,0.976834
WM793B,Gefitinib,0.970375
SW48,MK-1775,0.6541279999999999
ST486,Sorafenib,0.837583
DoTc2-4510,Erlotinib,0.91989
NCCIT,Gefitinib,0.971727
KU-19-19,Erlotinib,0.94706
JJN-3,Osimertinib,0.994274
HCC2157,Navitoclax,0.632534
EW-24,Crizotinib,0.9757709999999999
IA-LM,Dasatinib,0.9338200000000001
Daoy,Gefitinib,0.9890059999999999
CL-40,MK-1775,0.684539
RPMI-8226,Navitoclax,0.563517
A4-Fuk,Erlotinib,0.9786030000000001
JSC-1,Navitoclax,0.934111
HMV-II,Vinblastine,0.6492399999999999
A375,Vinblastine,0.6041569999999999
SR,Palbociclib,0.676892
A253,Vorinostat,0.875229
MLMA,Afatinib,0.834723
NKM-1,Sorafenib,0.37642
EGI-1,Osimertinib,0.9058579999999999
RPMI-8866,Linsitinib,0.976668
LC4-1,Staurosporine,0.17166700000000001
KINGS-1,Erlotinib,0.9716450000000001
NCI-H524,Vorinostat,0.757845
NCI-H1693,Erlotinib,0.859201
NCI-H1666,Afatinib,0.6291859999999999
Saos-2,Sorafenib,0.926845
CAPAN-1,Osimertinib,0.9483889999999999
EC-GI-10,Tamoxifen,0.9568700000000001
COLO-824,Dabrafenib,0.9773350000000001
PA-1,Afatinib,0.848448
CP66-MEL,Linsitinib,0.8947219999999999
EW-13,Crizotinib,0.990484
NCI-H2122,Palbociclib,0.9385700000000001
MS-1,Tamoxifen,0.9469129999999999
ONS-76,Afatinib,0.885843
CAL-85-1,Linsitinib,0.945348
KYSE-140,Linsitinib,0.9321139999999999
IM-95,Leflunomide,0.8580120000000001
L-1236,Ulixertinib,0.949975
JHH-1,Nilotinib,0.9841840000000001
CAS-1,Navitoclax,0.900935
IGR-37,Linsitinib,0.9785729999999999
VA-ES-BJ,Dabrafenib,0.9702270000000001
RT4,Linsitinib,0.9795879999999999
SNU-423,Daporinad,0.654968
786-0,Dabrafenib,0.9684309999999999
ME-1,Osimertinib,0.9646290000000001
HCC-15,Staurosporine,0.46814399999999995
RF-48,Daporinad,0.878052
RCM-1,Vinblastine,0.9710469999999999
HT-3,Dabrafenib,0.983295
COR-L105,Erlotinib,0.725957
MFM-223,Nilotinib,0.8960440000000001
SF268,Erlotinib,0.9528639999999999
NCI-H524,Trametinib,0.9948790000000001
HT-29,Vinblastine,0.677723
SK-LU-1,Nilotinib,0.982726
NCI-H1092,Erlotinib,0.948915
OC-314,Afatinib,0.699209
DB,Nilotinib,0.856561
LC-1-sq,Staurosporine,0.506306
COLO-684,Sorafenib,0.8624700000000001
HT-115,Linsitinib,0.9171940000000001
COR-L311,Lapatinib,0.971218
Hs-578-T,Trametinib,0.887106
SW1710,Sorafenib,0.911175
SIMA,Afatinib,0.879916
GAMG,Daporinad,0.614228
TYK-nu,Dasatinib,0.871225
CAL-51,Tamoxifen,0.9437549999999999
TYK-nu,MK-1775,0.6107899999999999
KARPAS-1106P,Gefitinib,0.9908549999999999
COR-L279,Vorinostat,0.722712
SW620,Gefitinib,0.988123
SCC-4,Vinblastine,0.745324
M059J,Staurosporine,0.169876
NCI-H2066,Gefitinib,0.974001
COLO-792,Crizotinib,0.977735
NCI-H1838,Navitoclax,0.8269280000000001
KOPN-8,Sorafenib,0.8178449999999999
YT,Gefitinib,0.992813
RPMI-8402,Erlotinib,0.954574
KG-1,Afatinib,0.89795
DAN-G,Gefitinib,0.968741
KATOIII,Linsitinib,0.9478040000000001
HuO-3N1,Gefitinib,0.981931
AsPC-1,MK-1775,0.843334
Mo-T,Leflunomide,0.8742549999999999
KE-37,Ruxolitinib,0.993303
CHP-212,Osimertinib,0.970302
BB49-HNC,Tamoxifen,0.9007950000000001
NCCIT,Daporinad,0.471749
EFM-192A,Vinblastine,0.983102
SUIT-2,Staurosporine,0.6190720000000001
NCI-H841,Vorinostat,0.8339780000000001
NCI-H345,Dabrafenib,0.9673719999999999
DEL,Tamoxifen,0.8538899999999999
SK-LU-1,Palbociclib,0.900359
LS-123,Vinblastine,0.8615440000000001
CADO-ES1,Lapatinib,0.956752
ATN-1,Navitoclax,0.37733
MG-63,MK-1775,0.751899
WM35,Erlotinib,0.955476
COR-L23,Staurosporine,0.338789
G-361,Vinblastine,0.773993
HCT-116,Palbociclib,0.9117270000000001
KARPAS-1106P,Navitoclax,0.904943
HuO9,Leflunomide,0.926659
Becker,Nilotinib,0.9883799999999999
HGC-27,Vinblastine,0.490253
VCaP,Afatinib,0.915851
KATOIII,Staurosporine,0.7371270000000001
HSC-4,Vorinostat,0.8870680000000001
HuCCT1,Lapatinib,0.8602129999999999
GR-ST,Leflunomide,0.806281
HuCCT1,Leflunomide,0.8817159999999999
DEL,Vinblastine,0.43541
NCI-H1155,Sorafenib,0.8512430000000001
VAL,Dabrafenib,0.898452
SW1573,Tamoxifen,0.967791
NUGC-3,Ruxolitinib,0.970031
NCI-H1648,Dasatinib,0.67913
HSC-3,Crizotinib,0.9892920000000001
JHU-022,Staurosporine,0.474513
MIA-PaCa-2,Leflunomide,0.91899
RS4-11,Palbociclib,0.754667
NCI-H1568,Palbociclib,0.964785
SNU-61,Afatinib,0.876951
SNU-C1,Vorinostat,0.841742
KU812,Dabrafenib,0.834816
KP-N-YN,Leflunomide,0.8653379999999999
CAPAN-1,Nilotinib,0.986109
HeLa,Ruxolitinib,0.987132
OC-314,MK-1775,0.627138
NCI-H1435,Tamoxifen,0.9885309999999999
JIMT-1,Tamoxifen,0.934609
IST-MES1,Vorinostat,0.9054260000000001
KMRC-1,Osimertinib,0.9130370000000001
MFE-280,Tamoxifen,0.926099
TE-8,Ruxolitinib,0.9793200000000001
NCI-H835,Palbociclib,0.9112520000000001
KATOIII,Navitoclax,0.816412
MDA-MB-330,Vorinostat,0.8701469999999999
NCI-H661,Osimertinib,0.9588129999999999
SW620,Leflunomide,0.890315
DOK,Dabrafenib,0.968809
HDQ-P1,Ulixertinib,0.8906370000000001
786-0,Nilotinib,0.979317
SNU-182,MK-1775,0.751135
HD-MY-Z,Dasatinib,0.9648629999999999
SKN-3,Erlotinib,0.9538209999999999
NCI-H3118,Vinblastine,0.43386800000000003
